"year","age_group","sex","race","cause","rep","death_count","population_count","death_rate"
1979,"older adults","male","other","vehicle",1,64,164000,39.0244
1979,"older adults","male","white","assault",1,802,1.1623e+007,6.90011
1979,"older adults","male","white","intentional_self_harm",1,3617,1.1623e+007,31.1193
1979,"older adults","male","white","vehicle",1,3400,1.1623e+007,29.2523
1980,"adults","female","black","assault",1,1378,6.44564e+006,21.3788
1980,"adults","female","black","intentional_self_harm",1,242,6.44564e+006,3.75448
1980,"adults","female","black","vehicle",1,610,6.44564e+006,9.46376
1980,"adults","female","other","assault",1,91,1.37741e+006,6.60659
1980,"adults","female","other","intentional_self_harm",1,97,1.37741e+006,7.04219
1980,"adults","female","other","vehicle",1,220,1.37741e+006,15.972
1980,"adults","female","white","assault",1,1931,4.63883e+007,4.16269
1980,"adults","female","white","intentional_self_harm",1,3786,4.63883e+007,8.16155
1980,"adults","female","white","vehicle",1,5941,4.63883e+007,12.8071
1980,"adults","male","black","assault",1,6618,5.53526e+006,119.561
1980,"adults","male","black","intentional_self_harm",1,1007,5.53526e+006,18.1925
1980,"adults","male","black","vehicle",1,2377,5.53526e+006,42.9429
1980,"adults","male","other","assault",1,246,1.25539e+006,19.5956
1980,"adults","male","other","intentional_self_harm",1,216,1.25539e+006,17.2059
1980,"adults","male","other","vehicle",1,499,1.25539e+006,39.7487
1980,"adults","male","white","assault",1,7535,4.58331e+007,16.4401
1980,"adults","male","white","intentional_self_harm",1,11572,4.58331e+007,25.2481
1980,"adults","male","white","vehicle",1,20165,4.58331e+007,43.9966
1980,"children and adolescents","female","black","assault",1,198,2.84002e+006,6.97178
1980,"children and adolescents","female","black","intentional_self_harm",1,26,2.84002e+006,0.915487
1980,"children and adolescents","female","black","vehicle",1,151,2.84002e+006,5.31686
1980,"children and adolescents","female","other","assault",1,10,452192,2.21145
1980,"children and adolescents","female","other","intentional_self_harm",1,7,452192,1.54802
1980,"children and adolescents","female","other","vehicle",1,66,452192,14.5956
1980,"children and adolescents","female","white","assault",1,421,1.60464e+007,2.62364
1980,"children and adolescents","female","white","intentional_self_harm",1,307,1.60464e+007,1.9132
1980,"children and adolescents","female","white","vehicle",1,2606,1.60464e+007,16.2404
1980,"children and adolescents","male","black","assault",1,767,2.84909e+006,26.9209
1980,"children and adolescents","male","black","intentional_self_harm",1,91,2.84909e+006,3.194
1980,"children and adolescents","male","black","vehicle",1,469,2.84909e+006,16.4614
1980,"children and adolescents","male","other","assault",1,28,475164,5.8927
1980,"children and adolescents","male","other","intentional_self_harm",1,47,475164,9.89132
1980,"children and adolescents","male","other","vehicle",1,155,475164,32.6203
1980,"children and adolescents","male","white","assault",1,1060,1.67474e+007,6.32935
1980,"children and adolescents","male","white","intentional_self_harm",1,1458,1.67474e+007,8.70584
1980,"children and adolescents","male","white","vehicle",1,6913,1.67474e+007,41.2781
1980,"older adults","female","black","assault",1,118,1.41945e+006,8.31309
1980,"older adults","female","black","intentional_self_harm",1,29,1.41945e+006,2.04305
1980,"older adults","female","black","vehicle",1,138,1.41945e+006,9.72209
1980,"older adults","female","other","assault",1,8,211460,3.78322
1980,"older adults","female","other","intentional_self_harm",1,15,211460,7.09354
1980,"older adults","female","other","vehicle",1,39,211460,18.4432
1980,"older adults","female","white","assault",1,365,1.47821e+007,2.4692
1980,"older adults","female","white","intentional_self_harm",1,1192,1.47821e+007,8.0638
1980,"older adults","female","white","vehicle",1,1884,1.47821e+007,12.7451
1980,"older adults","male","black","assault",1,536,1.08192e+006,49.5416
1980,"older adults","male","black","intentional_self_harm",1,124,1.08192e+006,11.4611
1980,"older adults","male","black","vehicle",1,445,1.08192e+006,41.1306
1980,"older adults","male","other","assault",1,20,185524,10.7803
1980,"older adults","male","other","intentional_self_harm",1,27,185524,14.5534
1980,"older adults","male","other","vehicle",1,70,185524,37.731
1980,"older adults","male","white","assault",1,875,1.17512e+007,7.44605
1980,"older adults","male","white","intentional_self_harm",1,3546,1.17512e+007,30.1756
1980,"older adults","male","white","vehicle",1,3243,1.17512e+007,27.5972
1981,"adults","female","black","assault",1,1295,6.66468e+006,19.4308
1981,"adults","female","black","intentional_self_harm",1,254,6.66468e+006,3.81114
1981,"adults","female","black","vehicle",1,550,6.66468e+006,8.25246
1981,"adults","female","other","assault",1,95,1.53654e+006,6.18274
1981,"adults","female","other","intentional_self_harm",1,120,1.53654e+006,7.80978
1981,"adults","female","other","vehicle",1,238,1.53654e+006,15.4894
1981,"adults","female","white","assault",1,1911,4.72822e+007,4.04169
1981,"adults","female","white","intentional_self_harm",1,4040,4.72822e+007,8.54445
1981,"adults","female","white","vehicle",1,5868,4.72822e+007,12.4106
1981,"adults","male","black","assault",1,6493,5.75141e+006,112.894
1981,"adults","male","black","intentional_self_harm",1,1014,5.75141e+006,17.6305
1981,"adults","male","black","vehicle",1,2328,5.75141e+006,40.477
1981,"adults","male","other","assault",1,228,1.41404e+006,16.124
1981,"adults","male","other","intentional_self_harm",1,231,1.41404e+006,16.3362
1981,"adults","male","other","vehicle",1,478,1.41404e+006,33.8039
1981,"adults","male","white","assault",1,7379,4.68884e+007,15.7374
1981,"adults","male","white","intentional_self_harm",1,11911,4.68884e+007,25.4029
1981,"adults","male","white","vehicle",1,19929,4.68884e+007,42.503
1981,"children and adolescents","female","black","assault",1,195,2.81929e+006,6.91664
1981,"children and adolescents","female","black","intentional_self_harm",1,26,2.81929e+006,0.922218
1981,"children and adolescents","female","black","vehicle",1,140,2.81929e+006,4.96579
1981,"children and adolescents","female","other","assault",1,9,501154,1.79586
1981,"children and adolescents","female","other","intentional_self_harm",1,17,501154,3.39217
1981,"children and adolescents","female","other","vehicle",1,62,501154,12.3714
1981,"children and adolescents","female","white","assault",1,380,1.57242e+007,2.41666
1981,"children and adolescents","female","white","intentional_self_harm",1,362,1.57242e+007,2.30219
1981,"children and adolescents","female","white","vehicle",1,2367,1.57242e+007,15.0533
1981,"children and adolescents","male","black","assault",1,776,2.83975e+006,27.3263
1981,"children and adolescents","male","black","intentional_self_harm",1,85,2.83975e+006,2.99322
1981,"children and adolescents","male","black","vehicle",1,392,2.83975e+006,13.804
1981,"children and adolescents","male","other","assault",1,40,533727,7.49447
1981,"children and adolescents","male","other","intentional_self_harm",1,45,533727,8.43128
1981,"children and adolescents","male","other","vehicle",1,128,533727,23.9823
1981,"children and adolescents","male","white","assault",1,929,1.64229e+007,5.65675
1981,"children and adolescents","male","white","intentional_self_harm",1,1398,1.64229e+007,8.51252
1981,"children and adolescents","male","white","vehicle",1,6057,1.64229e+007,36.8815
1981,"older adults","female","black","assault",1,157,1.45307e+006,10.8047
1981,"older adults","female","black","intentional_self_harm",1,36,1.45307e+006,2.47751
1981,"older adults","female","black","vehicle",1,145,1.45307e+006,9.97884
1981,"older adults","female","other","assault",1,7,236694,2.9574
1981,"older adults","female","other","intentional_self_harm",1,13,236694,5.49232
1981,"older adults","female","other","vehicle",1,29,236694,12.2521
1981,"older adults","female","white","assault",1,395,1.49974e+007,2.63379
1981,"older adults","female","white","intentional_self_harm",1,1236,1.49974e+007,8.24144
1981,"older adults","female","white","vehicle",1,1910,1.49974e+007,12.7356
1981,"older adults","male","black","assault",1,537,1.09891e+006,48.8665
1981,"older adults","male","black","intentional_self_harm",1,151,1.09891e+006,13.7409
1981,"older adults","male","black","vehicle",1,405,1.09891e+006,36.8546
1981,"older adults","male","other","assault",1,17,204383,8.31772
1981,"older adults","male","other","intentional_self_harm",1,33,204383,16.1462
1981,"older adults","male","other","vehicle",1,53,204383,25.9317
1981,"older adults","male","white","assault",1,858,1.19051e+007,7.207
1981,"older adults","male","white","intentional_self_harm",1,3607,1.19051e+007,30.298
1981,"older adults","male","white","vehicle",1,3292,1.19051e+007,27.652
1982,"adults","female","black","assault",0,1215,6.83188e+006,17.7843
1982,"adults","female","black","intentional_self_harm",0,241,6.83188e+006,3.52758
1982,"adults","female","black","vehicle",0,550,6.83188e+006,8.05049
1982,"adults","female","other","assault",0,83,1.65364e+006,5.01922
1982,"adults","female","other","intentional_self_harm",0,89,1.65364e+006,5.38206
1982,"adults","female","other","vehicle",0,218,1.65364e+006,13.183
1982,"adults","female","white","assault",0,1969,4.79623e+007,4.10531
1982,"adults","female","white","intentional_self_harm",0,3907,4.79623e+007,8.14598
1982,"adults","female","white","vehicle",0,5216,4.79623e+007,10.8752
1982,"adults","male","black","assault",0,6004,5.91252e+006,101.547
1982,"adults","male","black","intentional_self_harm",0,1002,5.91252e+006,16.9471
1982,"adults","male","black","vehicle",0,2116,5.91252e+006,35.7885
1982,"adults","male","other","assault",0,236,1.5301e+006,15.4239
1982,"adults","male","other","intentional_self_harm",0,254,1.5301e+006,16.6003
1982,"adults","male","other","vehicle",0,433,1.5301e+006,28.2989
1982,"adults","male","white","assault",0,6838,4.76646e+007,14.3461
1982,"adults","male","white","intentional_self_harm",0,12143,4.76646e+007,25.4759
1982,"adults","male","white","vehicle",0,17418,4.76646e+007,36.5428
1982,"children and adolescents","female","black","assault",0,188,2.78896e+006,6.74086
1982,"children and adolescents","female","black","intentional_self_harm",0,24,2.78896e+006,0.860536
1982,"children and adolescents","female","black","vehicle",0,163,2.78896e+006,5.84447
1982,"children and adolescents","female","other","assault",0,12,533093,2.25101
1982,"children and adolescents","female","other","intentional_self_harm",0,11,533093,2.06343
1982,"children and adolescents","female","other","vehicle",0,51,533093,9.56681
1982,"children and adolescents","female","white","assault",0,360,1.53537e+007,2.34471
1982,"children and adolescents","female","white","intentional_self_harm",0,312,1.53537e+007,2.03208
1982,"children and adolescents","female","white","vehicle",0,2019,1.53537e+007,13.1499
1982,"children and adolescents","male","black","assault",0,722,2.81351e+006,25.6619
1982,"children and adolescents","male","black","intentional_self_harm",0,111,2.81351e+006,3.94525
1982,"children and adolescents","male","black","vehicle",0,388,2.81351e+006,13.7906
1982,"children and adolescents","male","other","assault",0,41,569556,7.19859
1982,"children and adolescents","male","other","intentional_self_harm",0,40,569556,7.02301
1982,"children and adolescents","male","other","vehicle",0,113,569556,19.84
1982,"children and adolescents","male","white","assault",0,823,1.60474e+007,5.12855
1982,"children and adolescents","male","white","intentional_self_harm",0,1430,1.60474e+007,8.91108
1982,"children and adolescents","male","white","vehicle",0,5333,1.60474e+007,33.2327
1982,"older adults","female","black","assault",0,123,1.48023e+006,8.30955
1982,"older adults","female","black","intentional_self_harm",0,29,1.48023e+006,1.95916
1982,"older adults","female","black","vehicle",0,118,1.48023e+006,7.97176
1982,"older adults","female","other","assault",0,9,256766,3.50514
1982,"older adults","female","other","intentional_self_harm",0,22,256766,8.56811
1982,"older adults","female","other","vehicle",0,32,256766,12.4627
1982,"older adults","female","white","assault",0,370,1.51497e+007,2.4423
1982,"older adults","female","white","intentional_self_harm",0,1283,1.51497e+007,8.46884
1982,"older adults","female","white","vehicle",0,1758,1.51497e+007,11.6042
1982,"older adults","male","black","assault",0,486,1.11242e+006,43.6885
1982,"older adults","male","black","intentional_self_harm",0,134,1.11242e+006,12.0458
1982,"older adults","male","black","vehicle",0,371,1.11242e+006,33.3507
1982,"older adults","male","other","assault",0,21,219212,9.57977
1982,"older adults","male","other","intentional_self_harm",0,22,219212,10.0359
1982,"older adults","male","other","vehicle",0,81,219212,36.9505
1982,"older adults","male","white","assault",0,795,1.20145e+007,6.61699
1982,"older adults","male","white","intentional_self_harm",0,3929,1.20145e+007,32.7021
1982,"older adults","male","white","vehicle",0,2934,1.20145e+007,24.4204
1983,"adults","female","black","assault",0,1185,6.99367e+006,16.9439
1983,"adults","female","black","intentional_self_harm",0,224,6.99367e+006,3.2029
1983,"adults","female","black","vehicle",0,570,6.99367e+006,8.15023
1983,"adults","female","other","assault",0,87,1.76374e+006,4.93269
1983,"adults","female","other","intentional_self_harm",0,94,1.76374e+006,5.32957
1983,"adults","female","other","vehicle",0,213,1.76374e+006,12.0766
1983,"adults","female","white","assault",0,1814,4.85937e+007,3.733
1983,"adults","female","white","intentional_self_harm",0,3736,4.85937e+007,7.68825
1983,"adults","female","white","vehicle",0,5259,4.85937e+007,10.8224
1983,"adults","male","black","assault",0,5231,6.0718e+006,86.1524
1983,"adults","male","black","intentional_self_harm",0,980,6.0718e+006,16.1402
1983,"adults","male","black","vehicle",0,2105,6.0718e+006,34.6685
1983,"adults","male","other","assault",0,256,1.64183e+006,15.5924
1983,"adults","male","other","intentional_self_harm",0,254,1.64183e+006,15.4706
1983,"adults","male","other","vehicle",0,500,1.64183e+006,30.4539
1983,"adults","male","white","assault",0,6217,4.83982e+007,12.8455
1983,"adults","male","white","intentional_self_harm",0,12153,4.83982e+007,25.1104
1983,"adults","male","white","vehicle",0,16564,4.83982e+007,34.2244
1983,"children and adolescents","female","black","assault",0,169,2.74935e+006,6.14691
1983,"children and adolescents","female","black","intentional_self_harm",0,40,2.74935e+006,1.45489
1983,"children and adolescents","female","black","vehicle",0,136,2.74935e+006,4.94662
1983,"children and adolescents","female","other","assault",0,16,557705,2.8689
1983,"children and adolescents","female","other","intentional_self_harm",0,13,557705,2.33098
1983,"children and adolescents","female","other","vehicle",0,45,557705,8.06878
1983,"children and adolescents","female","white","assault",0,275,1.49378e+007,1.84097
1983,"children and adolescents","female","white","intentional_self_harm",0,304,1.49378e+007,2.03511
1983,"children and adolescents","female","white","vehicle",0,1964,1.49378e+007,13.1479
1983,"children and adolescents","male","black","assault",0,659,2.77806e+006,23.7216
1983,"children and adolescents","male","black","intentional_self_harm",0,106,2.77806e+006,3.81561
1983,"children and adolescents","male","black","vehicle",0,366,2.77806e+006,13.1747
1983,"children and adolescents","male","other","assault",0,31,595568,5.20512
1983,"children and adolescents","male","other","intentional_self_harm",0,61,595568,10.2423
1983,"children and adolescents","male","other","vehicle",0,109,595568,18.3019
1983,"children and adolescents","male","white","assault",0,686,1.56381e+007,4.38674
1983,"children and adolescents","male","white","intentional_self_harm",0,1348,1.56381e+007,8.62
1983,"children and adolescents","male","white","vehicle",0,4856,1.56381e+007,31.0525
1983,"older adults","female","black","assault",0,116,1.5066e+006,7.69948
1983,"older adults","female","black","intentional_self_harm",0,24,1.5066e+006,1.593
1983,"older adults","female","black","vehicle",0,146,1.5066e+006,9.69073
1983,"older adults","female","other","assault",0,5,275653,1.81387
1983,"older adults","female","other","intentional_self_harm",0,33,275653,11.9716
1983,"older adults","female","other","vehicle",0,26,275653,9.43215
1983,"older adults","female","white","assault",0,383,1.52849e+007,2.50575
1983,"older adults","female","white","intentional_self_harm",0,1268,1.52849e+007,8.29579
1983,"older adults","female","white","vehicle",0,1804,1.52849e+007,11.8025
1983,"older adults","male","black","assault",0,498,1.12522e+006,44.2579
1983,"older adults","male","black","intentional_self_harm",0,145,1.12522e+006,12.8863
1983,"older adults","male","black","vehicle",0,379,1.12522e+006,33.6822
1983,"older adults","male","other","assault",0,24,232786,10.3099
1983,"older adults","male","other","intentional_self_harm",0,32,232786,13.7465
1983,"older adults","male","other","vehicle",0,58,232786,24.9156
1983,"older adults","male","white","assault",0,722,1.21156e+007,5.95928
1983,"older adults","male","white","intentional_self_harm",0,4042,1.21156e+007,33.3621
1983,"older adults","male","white","vehicle",0,2912,1.21156e+007,24.0352
1984,"adults","female","black","assault",0,1148,7.15482e+006,16.0451
1984,"adults","female","black","intentional_self_harm",0,240,7.15482e+006,3.35438
1984,"adults","female","black","vehicle",0,612,7.15482e+006,8.55367
1984,"adults","female","other","assault",0,96,1.87663e+006,5.11554
1984,"adults","female","other","intentional_self_harm",0,96,1.87663e+006,5.11554
1984,"adults","female","other","vehicle",0,189,1.87663e+006,10.0712
1984,"adults","female","white","assault",0,1844,4.9223e+007,3.74621
1984,"adults","female","white","intentional_self_harm",0,3748,4.9223e+007,7.61432
1984,"adults","female","white","vehicle",0,5604,4.9223e+007,11.3849
1984,"adults","male","black","assault",0,5069,6.23485e+006,81.3011
1984,"adults","male","black","intentional_self_harm",0,1078,6.23485e+006,17.2899
1984,"adults","male","black","vehicle",0,2211,6.23485e+006,35.462
1984,"adults","male","other","assault",0,220,1.75861e+006,12.5099
1984,"adults","male","other","intentional_self_harm",0,269,1.75861e+006,15.2962
1984,"adults","male","other","vehicle",0,492,1.75861e+006,27.9766
1984,"adults","male","white","assault",0,6072,4.91316e+007,12.3587
1984,"adults","male","white","intentional_self_harm",0,12545,4.91316e+007,25.5335
1984,"adults","male","white","vehicle",0,17170,4.91316e+007,34.947
1984,"children and adolescents","female","black","assault",0,184,2.69942e+006,6.81628
1984,"children and adolescents","female","black","intentional_self_harm",0,29,2.69942e+006,1.0743
1984,"children and adolescents","female","black","vehicle",0,148,2.69942e+006,5.48266
1984,"children and adolescents","female","other","assault",0,11,584575,1.88171
1984,"children and adolescents","female","other","intentional_self_harm",0,19,584575,3.25022
1984,"children and adolescents","female","other","vehicle",0,51,584575,8.72429
1984,"children and adolescents","female","white","assault",0,322,1.45233e+007,2.21713
1984,"children and adolescents","female","white","intentional_self_harm",0,333,1.45233e+007,2.29287
1984,"children and adolescents","female","white","vehicle",0,2036,1.45233e+007,14.0189
1984,"children and adolescents","male","black","assault",0,598,2.73171e+006,21.891
1984,"children and adolescents","male","black","intentional_self_harm",0,97,2.73171e+006,3.55089
1984,"children and adolescents","male","black","vehicle",0,393,2.73171e+006,14.3866
1984,"children and adolescents","male","other","assault",0,35,622599,5.6216
1984,"children and adolescents","male","other","intentional_self_harm",0,47,622599,7.549
1984,"children and adolescents","male","other","vehicle",0,128,622599,20.559
1984,"children and adolescents","male","white","assault",0,660,1.52193e+007,4.33659
1984,"children and adolescents","male","white","intentional_self_harm",0,1392,1.52193e+007,9.14626
1984,"children and adolescents","male","white","vehicle",0,4856,1.52193e+007,31.9068
1984,"older adults","female","black","assault",0,116,1.53039e+006,7.57975
1984,"older adults","female","black","intentional_self_harm",0,37,1.53039e+006,2.41768
1984,"older adults","female","black","vehicle",0,150,1.53039e+006,9.8014
1984,"older adults","female","other","assault",0,6,295454,2.03077
1984,"older adults","female","other","intentional_self_harm",0,20,295454,6.76924
1984,"older adults","female","other","vehicle",0,39,295454,13.2
1984,"older adults","female","white","assault",0,369,1.53987e+007,2.3963
1984,"older adults","female","white","intentional_self_harm",0,1290,1.53987e+007,8.37733
1984,"older adults","female","white","vehicle",0,2042,1.53987e+007,13.2609
1984,"older adults","male","black","assault",0,445,1.13534e+006,39.1954
1984,"older adults","male","black","intentional_self_harm",0,162,1.13534e+006,14.2689
1984,"older adults","male","black","vehicle",0,399,1.13534e+006,35.1438
1984,"older adults","male","other","assault",0,21,246555,8.51737
1984,"older adults","male","other","intentional_self_harm",0,35,246555,14.1956
1984,"older adults","male","other","vehicle",0,58,246555,23.5242
1984,"older adults","male","white","assault",0,706,1.2204e+007,5.78498
1984,"older adults","male","white","intentional_self_harm",0,4200,1.2204e+007,34.4149
1984,"older adults","male","white","vehicle",0,3094,1.2204e+007,25.3523
1985,"adults","female","black","assault",0,1190,7.31097e+006,16.2769
1985,"adults","female","black","intentional_self_harm",0,225,7.31097e+006,3.07757
1985,"adults","female","black","vehicle",0,680,7.31097e+006,9.30109
1985,"adults","female","other","assault",0,76,1.99587e+006,3.80787
1985,"adults","female","other","intentional_self_harm",0,103,1.99587e+006,5.16066
1985,"adults","female","other","vehicle",0,235,1.99587e+006,11.7743
1985,"adults","female","white","assault",0,1928,4.97779e+007,3.87321
1985,"adults","female","white","intentional_self_harm",0,3533,4.97779e+007,7.09753
1985,"adults","female","white","vehicle",0,5466,4.97779e+007,10.9808
1985,"adults","male","black","assault",0,5096,6.38913e+006,79.7605
1985,"adults","male","black","intentional_self_harm",0,1098,6.38913e+006,17.1854
1985,"adults","male","black","vehicle",0,2321,6.38913e+006,36.3273
1985,"adults","male","other","assault",0,244,1.87855e+006,12.9887
1985,"adults","male","other","intentional_self_harm",0,287,1.87855e+006,15.2777
1985,"adults","male","other","vehicle",0,566,1.87855e+006,30.1296
1985,"adults","male","white","assault",0,6013,4.97589e+007,12.0843
1985,"adults","male","white","intentional_self_harm",0,12560,4.97589e+007,25.2417
1985,"adults","male","white","vehicle",0,16738,4.97589e+007,33.6382
1985,"children and adolescents","female","black","assault",0,163,2.65717e+006,6.13435
1985,"children and adolescents","female","black","intentional_self_harm",0,26,2.65717e+006,0.978485
1985,"children and adolescents","female","black","vehicle",0,142,2.65717e+006,5.34403
1985,"children and adolescents","female","other","assault",0,18,611423,2.94395
1985,"children and adolescents","female","other","intentional_self_harm",0,20,611423,3.27106
1985,"children and adolescents","female","other","vehicle",0,54,611423,8.83186
1985,"children and adolescents","female","white","assault",0,264,1.42145e+007,1.85726
1985,"children and adolescents","female","white","intentional_self_harm",0,367,1.42145e+007,2.58187
1985,"children and adolescents","female","white","vehicle",0,2053,1.42145e+007,14.443
1985,"children and adolescents","male","black","assault",0,689,2.69565e+006,25.5597
1985,"children and adolescents","male","black","intentional_self_harm",0,131,2.69565e+006,4.85968
1985,"children and adolescents","male","black","vehicle",0,418,2.69565e+006,15.5065
1985,"children and adolescents","male","other","assault",0,38,651709,5.83082
1985,"children and adolescents","male","other","intentional_self_harm",0,61,651709,9.36001
1985,"children and adolescents","male","other","vehicle",0,126,651709,19.3338
1985,"children and adolescents","male","white","assault",0,657,1.49242e+007,4.40223
1985,"children and adolescents","male","white","intentional_self_harm",0,1519,1.49242e+007,10.1781
1985,"children and adolescents","male","white","vehicle",0,4588,1.49242e+007,30.7419
1985,"older adults","female","black","assault",0,104,1.55257e+006,6.69856
1985,"older adults","female","black","intentional_self_harm",0,44,1.55257e+006,2.83401
1985,"older adults","female","black","vehicle",0,166,1.55257e+006,10.6919
1985,"older adults","female","other","assault",0,8,314978,2.53986
1985,"older adults","female","other","intentional_self_harm",0,17,314978,5.3972
1985,"older adults","female","other","vehicle",0,34,314978,10.7944
1985,"older adults","female","white","assault",0,393,1.54818e+007,2.53847
1985,"older adults","female","white","intentional_self_harm",0,1227,1.54818e+007,7.92546
1985,"older adults","female","white","vehicle",0,1998,1.54818e+007,12.9055
1985,"older adults","male","black","assault",0,408,1.14407e+006,35.6622
1985,"older adults","male","black","intentional_self_harm",0,148,1.14407e+006,12.9363
1985,"older adults","male","black","vehicle",0,418,1.14407e+006,36.5363
1985,"older adults","male","other","assault",0,16,260414,6.14406
1985,"older adults","male","other","intentional_self_harm",0,40,260414,15.3602
1985,"older adults","male","other","vehicle",0,72,260414,27.6483
1985,"older adults","male","white","assault",0,710,1.22716e+007,5.78572
1985,"older adults","male","white","intentional_self_harm",0,4375,1.22716e+007,35.6514
1985,"older adults","male","white","vehicle",0,3060,1.22716e+007,24.9356
1986,"adults","female","black","assault",0,1301,7.45693e+006,17.4469
1986,"adults","female","black","intentional_self_harm",0,237,7.45693e+006,3.17825
1986,"adults","female","black","vehicle",0,716,7.45693e+006,9.60181
1986,"adults","female","other","assault",0,114,2.11809e+006,5.38221
1986,"adults","female","other","intentional_self_harm",0,106,2.11809e+006,5.00451
1986,"adults","female","other","vehicle",0,253,2.11809e+006,11.9447
1986,"adults","female","white","assault",0,1985,5.02823e+007,3.94771
1986,"adults","female","white","intentional_self_harm",0,3717,5.02823e+007,7.39226
1986,"adults","female","white","vehicle",0,5501,5.02823e+007,10.9402
1986,"adults","male","black","assault",0,5953,6.54335e+006,90.9779
1986,"adults","male","black","intentional_self_harm",0,1164,6.54335e+006,17.7891
1986,"adults","male","black","vehicle",0,2529,6.54335e+006,38.6499
1986,"adults","male","other","assault",0,302,2.00219e+006,15.0835
1986,"adults","male","other","intentional_self_harm",0,295,2.00219e+006,14.7339
1986,"adults","male","other","vehicle",0,604,2.00219e+006,30.167
1986,"adults","male","white","assault",0,6367,5.03808e+007,12.6377
1986,"adults","male","white","intentional_self_harm",0,13165,5.03808e+007,26.131
1986,"adults","male","white","vehicle",0,17493,5.03808e+007,34.7216
1986,"children and adolescents","female","black","assault",0,194,2.62366e+006,7.39425
1986,"children and adolescents","female","black","intentional_self_harm",0,34,2.62366e+006,1.2959
1986,"children and adolescents","female","black","vehicle",0,150,2.62366e+006,5.7172
1986,"children and adolescents","female","other","assault",0,14,641234,2.18329
1986,"children and adolescents","female","other","intentional_self_harm",0,16,641234,2.49519
1986,"children and adolescents","female","other","vehicle",0,55,641234,8.57721
1986,"children and adolescents","female","white","assault",0,320,1.39799e+007,2.28899
1986,"children and adolescents","female","white","intentional_self_harm",0,348,1.39799e+007,2.48928
1986,"children and adolescents","female","white","vehicle",0,2190,1.39799e+007,15.6653
1986,"children and adolescents","male","black","assault",0,770,2.66484e+006,28.8948
1986,"children and adolescents","male","black","intentional_self_harm",0,119,2.66484e+006,4.46556
1986,"children and adolescents","male","black","vehicle",0,460,2.66484e+006,17.2618
1986,"children and adolescents","male","other","assault",0,42,681944,6.15886
1986,"children and adolescents","male","other","intentional_self_harm",0,49,681944,7.18534
1986,"children and adolescents","male","other","vehicle",0,142,681944,20.8228
1986,"children and adolescents","male","white","assault",0,743,1.46952e+007,5.05608
1986,"children and adolescents","male","white","intentional_self_harm",0,1580,1.46952e+007,10.7518
1986,"children and adolescents","male","white","vehicle",0,5122,1.46952e+007,34.8549
1986,"older adults","female","black","assault",0,114,1.57376e+006,7.24378
1986,"older adults","female","black","intentional_self_harm",0,59,1.57376e+006,3.74898
1986,"older adults","female","black","vehicle",0,166,1.57376e+006,10.548
1986,"older adults","female","other","assault",0,10,335816,2.97782
1986,"older adults","female","other","intentional_self_harm",0,18,335816,5.36008
1986,"older adults","female","other","vehicle",0,59,335816,17.5691
1986,"older adults","female","white","assault",0,359,1.55096e+007,2.31469
1986,"older adults","female","white","intentional_self_harm",0,1344,1.55096e+007,8.66558
1986,"older adults","female","white","vehicle",0,2031,1.55096e+007,13.0951
1986,"older adults","male","black","assault",0,404,1.15076e+006,35.1073
1986,"older adults","male","black","intentional_self_harm",0,136,1.15076e+006,11.8183
1986,"older adults","male","black","vehicle",0,433,1.15076e+006,37.6274
1986,"older adults","male","other","assault",0,22,274539,8.01343
1986,"older adults","male","other","intentional_self_harm",0,42,274539,15.2984
1986,"older adults","male","other","vehicle",0,71,274539,25.8615
1986,"older adults","male","white","assault",0,687,1.22777e+007,5.59551
1986,"older adults","male","white","intentional_self_harm",0,4466,1.22777e+007,36.3749
1986,"older adults","male","white","vehicle",0,3084,1.22777e+007,25.1187
1987,"adults","female","black","assault",0,1401,7.59219e+006,18.4532
1987,"adults","female","black","intentional_self_harm",0,234,7.59219e+006,3.08211
1987,"adults","female","black","vehicle",0,776,7.59219e+006,10.221
1987,"adults","female","other","assault",0,89,2.23898e+006,3.97503
1987,"adults","female","other","intentional_self_harm",0,117,2.23898e+006,5.2256
1987,"adults","female","other","vehicle",0,247,2.23898e+006,11.0318
1987,"adults","female","white","assault",0,2005,5.07747e+007,3.94881
1987,"adults","female","white","intentional_self_harm",0,3642,5.07747e+007,7.17286
1987,"adults","female","white","vehicle",0,5858,5.07747e+007,11.5372
1987,"adults","male","black","assault",0,5746,6.6772e+006,86.054
1987,"adults","male","black","intentional_self_harm",0,1210,6.6772e+006,18.1214
1987,"adults","male","black","vehicle",0,2502,6.6772e+006,37.4708
1987,"adults","male","other","assault",0,261,2.12334e+006,12.2919
1987,"adults","male","other","intentional_self_harm",0,318,2.12334e+006,14.9764
1987,"adults","male","other","vehicle",0,628,2.12334e+006,29.576
1987,"adults","male","white","assault",0,5828,5.09479e+007,11.4391
1987,"adults","male","white","intentional_self_harm",0,12995,5.09479e+007,25.5064
1987,"adults","male","white","vehicle",0,17183,5.09479e+007,33.7266
1987,"children and adolescents","female","black","assault",0,197,2.61743e+006,7.52647
1987,"children and adolescents","female","black","intentional_self_harm",0,41,2.61743e+006,1.56642
1987,"children and adolescents","female","black","vehicle",0,155,2.61743e+006,5.92184
1987,"children and adolescents","female","other","assault",0,17,670955,2.5337
1987,"children and adolescents","female","other","intentional_self_harm",0,16,670955,2.38466
