"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_08","1976","5-9","female","other","assault",1,174000
"icd_08","1976","5-9","male","other","assault",5,177000
"icd_08","1976","5-9","female","white","assault",39,7.209e+006
"icd_08","1976","5-9","male","white","assault",53,7.561e+006
"icd_08","1976","10-14","female","black","assault",20,1.429e+006
"icd_08","1976","10-14","male","black","assault",60,1.447e+006
"icd_08","1976","10-14","female","other","assault",4,180000
"icd_08","1976","10-14","male","other","assault",2,188000
"icd_08","1976","10-14","female","white","assault",68,8.228e+006
"icd_08","1976","10-14","male","white","assault",95,8.616e+006
"icd_08","1976","15-19","female","black","assault",165,1.468e+006
"icd_08","1976","15-19","male","black","assault",648,1.457e+006
"icd_08","1976","15-19","female","other","assault",4,188000
"icd_08","1976","15-19","male","other","assault",27,197000
"icd_08","1976","15-19","female","white","assault",263,8.926e+006
"icd_08","1976","15-19","male","white","assault",666,9.242e+006
"icd_08","1976","20-24","female","black","assault",337,1.273e+006
"icd_08","1976","20-24","male","black","assault",1287,1.16e+006
"icd_08","1976","20-24","female","other","assault",12,191000
"icd_08","1976","20-24","male","other","assault",37,187000
"icd_08","1976","20-24","female","white","assault",348,8.437e+006
"icd_08","1976","20-24","male","white","assault",1128,8.546e+006
"icd_08","1976","25-34","female","black","assault",475,1.896e+006
"icd_08","1976","25-34","male","black","assault",2166,1.635e+006
"icd_08","1976","25-34","female","other","assault",28,376000
"icd_08","1976","25-34","male","other","assault",75,322000
"icd_08","1976","25-34","female","white","assault",499,1.4202e+007
"icd_08","1976","25-34","male","white","assault",1912,1.4174e+007
"icd_08","1976","35-44","female","black","assault",267,1.36e+006
"icd_08","1976","35-44","male","black","assault",1266,1.128e+006
"icd_08","1976","35-44","female","other","assault",24,248000
"icd_08","1976","35-44","male","other","assault",38,217000
"icd_08","1976","35-44","female","white","assault",330,1.0156e+007
"icd_08","1976","35-44","male","white","assault",1328,9.922e+006
"icd_08","1976","45-54","female","black","assault",182,1.228e+006
"icd_08","1976","45-54","male","black","assault",870,1.023e+006
"icd_08","1976","45-54","female","other","assault",9,190000
"icd_08","1976","45-54","male","other","assault",29,164000
"icd_08","1976","45-54","female","white","assault",297,1.0818e+007
"icd_08","1976","45-54","male","white","assault",965,1.0192e+007
"icd_08","1976","55-64","female","black","assault",106,972000
"icd_08","1976","55-64","male","black","assault",494,801000
"icd_08","1976","55-64","female","other","assault",7,110000
"icd_08","1976","55-64","male","other","assault",13,108000
"icd_08","1976","55-64","female","white","assault",212,9.73e+006
"icd_08","1976","55-64","male","white","assault",624,8.664e+006
"icd_08","1976","65-74","female","black","assault",51,686000
"icd_08","1976","65-74","male","black","assault",217,518000
"icd_08","1976","65-74","female","other","assault",1,65000
"icd_08","1976","65-74","male","other","assault",7,75000
"icd_08","1976","65-74","female","white","assault",158,7.311e+006
"icd_08","1976","65-74","male","white","assault",324,5.582e+006
"icd_08","1976","75-84","female","black","assault",33,349000
"icd_08","1976","75-84","male","black","assault",48,234000
"icd_08","1976","75-84","female","other","assault",1,27000
"icd_08","1976","75-84","male","other","assault",3,24000
"icd_08","1976","75-84","female","white","assault",148,4.079e+006
"icd_08","1976","75-84","male","white","assault",127,2.432e+006
"icd_08","1976","85+","female","black","assault",6,89000
"icd_08","1976","85+","male","black","assault",10,47000
"icd_08","1976","85+","female","other","assault",0,9000
"icd_08","1976","85+","male","other","assault",0,8000
"icd_08","1976","85+","female","white","assault",50,1.192e+006
"icd_08","1976","85+","male","white","assault",31,551000
"icd_08","1977","1","female","black","assault",26,259836
"icd_08","1977","1","male","black","assault",40,266831
"icd_08","1977","1","female","other","assault",3,38977
"icd_08","1977","1","male","other","assault",0,40805
"icd_08","1977","1","female","white","assault",52,1.3219e+006
"icd_08","1977","1","male","white","assault",56,1.39828e+006
"icd_08","1977","1-4","female","black","assault",61,913000
"icd_08","1977","1-4","male","black","assault",82,927000
"icd_08","1977","1-4","female","other","assault",6,149000
"icd_08","1977","1-4","male","other","assault",7,153000
"icd_08","1977","1-4","female","white","assault",78,4.944e+006
"icd_08","1977","1-4","male","white","assault",96,5.199e+006
"icd_08","1977","5-9","female","black","assault",31,1.275e+006
"icd_08","1977","5-9","male","black","assault",34,1.284e+006
"icd_08","1977","5-9","female","other","assault",1,184000
"icd_08","1977","5-9","male","other","assault",3,188000
"icd_08","1977","5-9","female","white","assault",59,7.122e+006
"icd_08","1977","5-9","male","white","assault",60,7.477e+006
"icd_08","1977","10-14","female","black","assault",38,1.4e+006
"icd_08","1977","10-14","male","black","assault",51,1.418e+006
"icd_08","1977","10-14","female","other","assault",1,186000
"icd_08","1977","10-14","male","other","assault",1,195000
"icd_08","1977","10-14","female","white","assault",70,7.964e+006
"icd_08","1977","10-14","male","white","assault",86,8.341e+006
"icd_08","1977","15-19","female","black","assault",194,1.482e+006
"icd_08","1977","15-19","male","black","assault",615,1.469e+006
"icd_08","1977","15-19","female","other","assault",6,196000
"icd_08","1977","15-19","male","other","assault",35,206000
"icd_08","1977","15-19","female","white","assault",276,8.903e+006
"icd_08","1977","15-19","male","white","assault",733,9.22e+006
"icd_08","1977","20-24","female","black","assault",317,1.324e+006
"icd_08","1977","20-24","male","black","assault",1239,1.211e+006
"icd_08","1977","20-24","female","other","assault",11,203000
"icd_08","1977","20-24","male","other","assault",41,200000
"icd_08","1977","20-24","female","white","assault",399,8.625e+006
"icd_08","1977","20-24","male","white","assault",1238,8.748e+006
"icd_08","1977","25-34","female","black","assault",480,1.983e+006
"icd_08","1977","25-34","male","black","assault",2175,1.711e+006
"icd_08","1977","25-34","female","other","assault",22,407000
"icd_08","1977","25-34","male","other","assault",79,348000
"icd_08","1977","25-34","female","white","assault",562,1.4695e+007
"icd_08","1977","25-34","male","white","assault",2025,1.4697e+007
"icd_08","1977","35-44","female","black","assault",257,1.391e+006
"icd_08","1977","35-44","male","black","assault",1256,1.155e+006
"icd_08","1977","35-44","female","other","assault",19,262000
"icd_08","1977","35-44","male","other","assault",36,230000
"icd_08","1977","35-44","female","white","assault",411,1.0343e+007
"icd_08","1977","35-44","male","white","assault",1366,1.0119e+007
"icd_08","1977","45-54","female","black","assault",148,1.232e+006
"icd_08","1977","45-54","male","black","assault",801,1.02e+006
"icd_08","1977","45-54","female","other","assault",14,203000
"icd_08","1977","45-54","male","other","assault",36,172000
"icd_08","1977","45-54","female","white","assault",293,1.0666e+007
"icd_08","1977","45-54","male","white","assault",970,1.007e+007
"icd_08","1977","55-64","female","black","assault",97,995000
"icd_08","1977","55-64","male","black","assault",464,815000
"icd_08","1977","55-64","female","other","assault",6,122000
"icd_08","1977","55-64","male","other","assault",13,117000
"icd_08","1977","55-64","female","white","assault",242,9.911e+006
"icd_08","1977","55-64","male","white","assault",663,8.82e+006
"icd_08","1977","65-74","female","black","assault",50,714000
"icd_08","1977","65-74","male","black","assault",198,536000
"icd_08","1977","65-74","female","other","assault",2,71000
"icd_08","1977","65-74","male","other","assault",8,80000
"icd_08","1977","65-74","female","white","assault",174,7.508e+006
"icd_08","1977","65-74","male","white","assault",320,5.729e+006
"icd_08","1977","75-84","female","black","assault",25,354000
"icd_08","1977","75-84","male","black","assault",52,235000
"icd_08","1977","75-84","female","other","assault",0,29000
"icd_08","1977","75-84","male","other","assault",6,26000
"icd_08","1977","75-84","female","white","assault",123,4.16e+006
"icd_08","1977","75-84","male","white","assault",127,2.458e+006
"icd_08","1977","85+","female","black","assault",4,94000
"icd_08","1977","85+","male","black","assault",16,49000
"icd_08","1977","85+","female","other","assault",0,10000
"icd_08","1977","85+","male","other","assault",1,7000
"icd_08","1977","85+","female","white","assault",41,1.261e+006
"icd_08","1977","85+","male","white","assault",35,571000
"icd_08","1978","1","female","black","assault",32,262807
"icd_08","1978","1","male","black","assault",32,270018
"icd_08","1978","1","female","other","assault",1,42543
"icd_08","1978","1","male","other","assault",2,44803
"icd_08","1978","1","female","white","assault",46,1.31854e+006
"icd_08","1978","1","male","white","assault",48,1.39457e+006
"icd_08","1978","1-4","female","black","assault",70,919000
"icd_08","1978","1-4","male","black","assault",81,934000
"icd_08","1978","1-4","female","other","assault",1,153000
"icd_08","1978","1-4","male","other","assault",4,158000
"icd_08","1978","1-4","female","white","assault",70,4.99e+006
"icd_08","1978","1-4","male","white","assault",87,5.255e+006
"icd_08","1978","5-9","female","black","assault",31,1.273e+006
"icd_08","1978","5-9","male","black","assault",36,1.286e+006
"icd_08","1978","5-9","female","other","assault",4,193000
"icd_08","1978","5-9","male","other","assault",3,199000
"icd_08","1978","5-9","female","white","assault",45,6.999e+006
"icd_08","1978","5-9","male","white","assault",51,7.35e+006
"icd_08","1978","10-14","female","black","assault",41,1.37e+006
"icd_08","1978","10-14","male","black","assault",55,1.387e+006
"icd_08","1978","10-14","female","other","assault",4,192000
"icd_08","1978","10-14","male","other","assault",3,201000
"icd_08","1978","10-14","female","white","assault",78,7.7e+006
"icd_08","1978","10-14","male","white","assault",102,8.069e+006
"icd_08","1978","15-19","female","black","assault",162,1.497e+006
"icd_08","1978","15-19","male","black","assault",562,1.485e+006
"icd_08","1978","15-19","female","other","assault",7,205000
"icd_08","1978","15-19","male","other","assault",33,217000
"icd_08","1978","15-19","female","white","assault",302,8.853e+006
"icd_08","1978","15-19","male","white","assault",766,9.179e+006
"icd_08","1978","20-24","female","black","assault",332,1.368e+006
"icd_08","1978","20-24","male","black","assault",1325,1.25e+006
"icd_08","1978","20-24","female","other","assault",12,214000
"icd_08","1978","20-24","male","other","assault",56,212000
"icd_08","1978","20-24","female","white","assault",401,8.791e+006
"icd_08","1978","20-24","male","white","assault",1386,8.913e+006
"icd_08","1978","25-34","female","black","assault",478,2.072e+006
"icd_08","1978","25-34","male","black","assault",2255,1.794e+006
"icd_08","1978","25-34","female","other","assault",26,434000
"icd_08","1978","25-34","male","other","assault",92,373000
"icd_08","1978","25-34","female","white","assault",577,1.5056e+007
"icd_08","1978","25-34","male","white","assault",2205,1.5074e+007
"icd_08","1978","35-44","female","black","assault",269,1.424e+006
"icd_08","1978","35-44","male","black","assault",1216,1.182e+006
"icd_08","1978","35-44","female","other","assault",14,279000
"icd_08","1978","35-44","male","other","assault",39,247000
"icd_08","1978","35-44","female","white","assault",387,1.0728e+007
"icd_08","1978","35-44","male","white","assault",1436,1.0514e+007
"icd_08","1978","45-54","female","black","assault",131,1.242e+006
"icd_08","1978","45-54","male","black","assault",784,1.022e+006
"icd_08","1978","45-54","female","other","assault",5,214000
"icd_08","1978","45-54","male","other","assault",30,182000
"icd_08","1978","45-54","female","white","assault",311,1.0538e+007
"icd_08","1978","45-54","male","white","assault",1026,9.968e+006
"icd_08","1978","55-64","female","black","assault",91,1.019e+006
"icd_08","1978","55-64","male","black","assault",410,832000
"icd_08","1978","55-64","female","other","assault",3,134000
"icd_08","1978","55-64","male","other","assault",16,126000
"icd_08","1978","55-64","female","white","assault",195,1.0062e+007
"icd_08","1978","55-64","male","white","assault",667,8.939e+006
"icd_08","1978","65-74","female","black","assault",65,743000
"icd_08","1978","65-74","male","black","assault",183,551000
"icd_08","1978","65-74","female","other","assault",5,75000
"icd_08","1978","65-74","male","other","assault",7,84000
"icd_08","1978","65-74","female","white","assault",159,7.681e+006
"icd_08","1978","65-74","male","white","assault",321,5.861e+006
"icd_08","1978","75-84","female","black","assault",23,358000
"icd_08","1978","75-84","male","black","assault",50,239000
"icd_08","1978","75-84","female","other","assault",1,32000
"icd_08","1978","75-84","male","other","assault",3,26000
"icd_08","1978","75-84","female","white","assault",136,4.256e+006
"icd_08","1978","75-84","male","white","assault",111,2.501e+006
"icd_08","1978","85+","female","black","assault",11,99000
"icd_08","1978","85+","male","black","assault",5,51000
"icd_08","1978","85+","female","other","assault",1,11000
"icd_08","1978","85+","male","other","assault",1,7000
"icd_08","1978","85+","female","white","assault",41,1.333e+006
"icd_08","1978","85+","male","white","assault",39,594000
"icd_08","1968","1","female","black","all_cause",8579,258270
"icd_08","1968","1","female","other","all_cause",491,25334
"icd_08","1968","1","female","white","all_cause",23167,1.42163e+006
"icd_08","1968","1","male","black","all_cause",10640,265110
"icd_08","1968","1","male","other","all_cause",651,26510
"icd_08","1968","1","male","white","all_cause",32735,1.50471e+006
"icd_08","1968","1-4","female","black","all_cause",1418,1.042e+006
"icd_08","1968","1-4","female","other","all_cause",122,99000
"icd_08","1968","1-4","female","white","all_cause",4221,5.999e+006
"icd_08","1968","1-4","male","black","all_cause",1752,1.048e+006
"icd_08","1968","1-4","male","other","all_cause",149,101000
"icd_08","1968","1-4","male","white","all_cause",5376,6.258e+006
"icd_08","1968","10-14","female","black","all_cause",562,1.351e+006
"icd_08","1968","10-14","female","other","all_cause",42,121000
"icd_08","1968","10-14","female","white","all_cause",2412,8.518e+006
"icd_08","1968","10-14","male","black","all_cause",1033,1.355e+006
"icd_08","1968","10-14","male","other","all_cause",67,122000
"icd_08","1968","10-14","male","white","all_cause",4351,8.89e+006
"icd_08","1968","15-19","female","black","all_cause",930,1.136e+006
"icd_08","1968","15-19","female","other","all_cause",75,110000
"icd_08","1968","15-19","female","white","all_cause",4431,7.767e+006
"icd_08","1968","15-19","male","black","all_cause",2432,1.114e+006
"icd_08","1968","15-19","male","other","all_cause",192,110000
"icd_08","1968","15-19","male","white","all_cause",11607,7.953e+006
"icd_08","1968","20-24","female","black","all_cause",1240,878000
"icd_08","1968","20-24","female","other","all_cause",94,102000
"icd_08","1968","20-24","female","white","all_cause",4417,6.867e+006
"icd_08","1968","20-24","male","black","all_cause",2965,748000
"icd_08","1968","20-24","male","other","all_cause",237,95000
"icd_08","1968","20-24","male","white","all_cause",12520,6.365e+006
"icd_08","1968","25-34","female","black","all_cause",3442,1.392e+006
"icd_08","1968","25-34","female","other","all_cause",274,179000
"icd_08","1968","25-34","female","white","all_cause",8732,1.0543e+007
"icd_08","1968","25-34","male","black","all_cause",6387,1.165e+006
"icd_08","1968","25-34","male","other","all_cause",410,161000
"icd_08","1968","25-34","male","white","all_cause",18004,1.0262e+007
"icd_08","1968","35-44","female","black","all_cause",7432,1.309e+006
"icd_08","1968","35-44","female","other","all_cause",404,163000
"icd_08","1968","35-44","female","white","all_cause",21044,1.0651e+007
"icd_08","1968","35-44","male","black","all_cause",10591,1.097e+006
"icd_08","1968","35-44","male","other","all_cause",536,140000
"icd_08","1968","35-44","male","white","all_cause",35423,1.0228e+007
"icd_08","1968","45-54","female","black","all_cause",12007,1.1e+006
"icd_08","1968","45-54","female","other","all_cause",488,100000
"icd_08","1968","45-54","female","white","all_cause",49561,1.0533e+007
"icd_08","1968","45-54","male","black","all_cause",17281,957000
"icd_08","1968","45-54","male","other","all_cause",825,105000
"icd_08","1968","45-54","male","white","all_cause",90600,9.933e+006
"icd_08","1968","5-9","female","black","all_cause",711,1.39e+006
"icd_08","1968","5-9","female","other","all_cause",50,136000
"icd_08","1968","5-9","female","white","all_cause",2913,8.498e+006
"icd_08","1968","5-9","male","black","all_cause",1009,1.389e+006
"icd_08","1968","5-9","male","other","all_cause",73,138000
"icd_08","1968","5-9","male","white","all_cause",4319,8.863e+006
"icd_08","1968","55-64","female","black","all_cause",17865,828000
"icd_08","1968","55-64","female","other","all_cause",565,62000
"icd_08","1968","55-64","female","white","all_cause",88557,8.61e+006
"icd_08","1968","55-64","male","black","all_cause",24704,716000
"icd_08","1968","55-64","male","other","all_cause",1416,84000
"icd_08","1968","55-64","male","white","all_cause",175169,7.787e+006
"icd_08","1968","65-74","female","black","all_cause",22756,563000
"icd_08","1968","65-74","female","other","all_cause",757,41000
"icd_08","1968","65-74","female","white","all_cause",159097,6.208e+006
"icd_08","1968","65-74","male","black","all_cause",27469,453000
"icd_08","1968","65-74","male","other","all_cause",1637,48000
"icd_08","1968","65-74","male","white","all_cause",241830,4.865e+006
"icd_08","1968","75-84","female","black","all_cause",15394,222000
"icd_08","1968","75-84","female","other","all_cause",757,18000
"icd_08","1968","75-84","female","white","all_cause",230180,3.29e+006
"icd_08","1968","75-84","male","black","all_cause",15709,165000
"icd_08","1968","75-84","male","other","all_cause",1393,21000
"icd_08","1968","75-84","male","white","all_cause",229697,2.23e+006
"icd_08","1968","85+","female","black","all_cause",7467,56000
"icd_08","1968","85+","female","other","all_cause",443,5000
"icd_08","1968","85+","female","white","all_cause",139490,739000
"icd_08","1968","85+","male","black","all_cause",5679,35000
"icd_08","1968","85+","male","other","all_cause",681,6000
"icd_08","1968","85+","male","white","all_cause",89261,399000
"icd_08","1969","1","female","black","all_cause",8360,264186
"icd_08","1969","1","female","other","all_cause",483,27064
"icd_08","1969","1","female","white","all_cause",22950,1.46238e+006
"icd_08","1969","1","male","black","all_cause",10522,270036
"icd_08","1969","1","male","other","all_cause",600,28820
"icd_08","1969","1","male","white","all_cause",32158,1.54772e+006
"icd_08","1969","1-4","female","black","all_cause",1328,1.008e+006
"icd_08","1969","1-4","female","other","all_cause",92,102000
"icd_08","1969","1-4","female","white","all_cause",4078,5.742e+006
"icd_08","1969","1-4","male","black","all_cause",1627,1.014e+006
"icd_08","1969","1-4","male","other","all_cause",132,103000
"icd_08","1969","1-4","male","white","all_cause",5033,5.994e+006
"icd_08","1969","10-14","female","black","all_cause",577,1.385e+006
"icd_08","1969","10-14","female","other","all_cause",39,128000
"icd_08","1969","10-14","female","white","all_cause",2519,8.615e+006
"icd_08","1969","10-14","male","black","all_cause",1020,1.389e+006
"icd_08","1969","10-14","male","other","all_cause",76,128000
"icd_08","1969","10-14","male","white","all_cause",4299,8.996e+006
"icd_08","1969","15-19","female","black","all_cause",1123,1.182e+006
"icd_08","1969","15-19","female","other","all_cause",87,116000
"icd_08","1969","15-19","female","white","all_cause",4615,7.936e+006
"icd_08","1969","15-19","male","black","all_cause",2740,1.158e+006
"icd_08","1969","15-19","male","other","all_cause",224,116000
"icd_08","1969","15-19","male","white","all_cause",12352,8.113e+006
"icd_08","1969","20-24","female","black","all_cause",1306,931000
"icd_08","1969","20-24","female","other","all_cause",97,112000
"icd_08","1969","20-24","female","white","all_cause",4690,7.144e+006
"icd_08","1969","20-24","male","black","all_cause",3434,798000
"icd_08","1969","20-24","male","other","all_cause",257,105000
"icd_08","1969","20-24","male","white","all_cause",13497,6.677e+006
"icd_08","1969","25-34","female","black","all_cause",3422,1.425e+006
"icd_08","1969","25-34","female","other","all_cause",258,192000
"icd_08","1969","25-34","female","white","all_cause",9109,1.0847e+007
"icd_08","1969","25-34","male","black","all_cause",6519,1.197e+006
"icd_08","1969","25-34","male","other","all_cause",509,176000
"icd_08","1969","25-34","male","white","all_cause",18907,1.0569e+007
"icd_08","1969","35-44","female","black","all_cause",7155,1.308e+006
"icd_08","1969","35-44","female","other","all_cause",381,168000
"icd_08","1969","35-44","female","white","all_cause",20780,1.0471e+007
"icd_08","1969","35-44","male","black","all_cause",10649,1.086e+006
"icd_08","1969","35-44","male","other","all_cause",590,144000
"icd_08","1969","35-44","male","white","all_cause",35155,1.0065e+007
"icd_08","1969","45-54","female","black","all_cause",11829,1.118e+006
"icd_08","1969","45-54","female","other","all_cause",494,109000
"icd_08","1969","45-54","female","white","all_cause",48753,1.0679e+007
"icd_08","1969","45-54","male","black","all_cause",17279,968000
"icd_08","1969","45-54","male","other","all_cause",856,112000
"icd_08","1969","45-54","male","white","all_cause",89413,1.0032e+007
"icd_08","1969","5-9","female","black","all_cause",675,1.387e+006
"icd_08","1969","5-9","female","other","all_cause",62,138000
"icd_08","1969","5-9","female","white","all_cause",2829,8.407e+006
"icd_08","1969","5-9","male","black","all_cause",984,1.389e+006
"icd_08","1969","5-9","male","other","all_cause",78,140000
"icd_08","1969","5-9","male","white","all_cause",4273,8.781e+006
"icd_08","1969","55-64","female","black","all_cause",17514,851000
"icd_08","1969","55-64","female","other","all_cause",559,66000
"icd_08","1969","55-64","female","white","all_cause",87866,8.761e+006
"icd_08","1969","55-64","male","black","all_cause",24156,729000
"icd_08","1969","55-64","male","other","all_cause",1281,84000
"icd_08","1969","55-64","male","white","all_cause",174128,7.898e+006
"icd_08","1969","65-74","female","black","all_cause",22393,572000
"icd_08","1969","65-74","female","other","all_cause",747,44000
"icd_08","1969","65-74","female","white","all_cause",157438,6.289e+006
"icd_08","1969","65-74","male","black","all_cause",26793,455000
"icd_08","1969","65-74","male","other","all_cause",1755,51000
"icd_08","1969","65-74","male","white","all_cause",237738,4.89e+006
"icd_08","1969","75-84","female","black","all_cause",15233,227000
"icd_08","1969","75-84","female","other","all_cause",684,19000
"icd_08","1969","75-84","female","white","all_cause",230098,3.385e+006
"icd_08","1969","75-84","male","black","all_cause",15785,167000
"icd_08","1969","75-84","male","other","all_cause",1367,21000
"icd_08","1969","75-84","male","white","all_cause",228514,2.252e+006
"icd_08","1969","85+","female","black","all_cause",7401,60000
"icd_08","1969","85+","female","other","all_cause",443,5000
"icd_08","1969","85+","female","white","all_cause",142338,783000
"icd_08","1969","85+","male","black","all_cause",5535,37000
"icd_08","1969","85+","male","other","all_cause",670,7000
"icd_08","1969","85+","male","white","all_cause",89614,415000
"icd_08","1970","1","female","black","all_cause",8176,276702
"icd_08","1970","1","female","other","all_cause",493,29030
"icd_08","1970","1","female","white","all_cause",23151,1.51028e+006
"icd_08","1970","1","male","black","all_cause",10511,285290
"icd_08","1970","1","male","other","all_cause",611,30408
"icd_08","1970","1","male","white","all_cause",31725,1.59968e+006
"icd_08","1970","1-4","female","black","all_cause",1256,970376
"icd_08","1970","1-4","female","other","all_cause",84,116132
"icd_08","1970","1-4","female","white","all_cause",3714,5.61497e+006
"icd_08","1970","1-4","male","black","all_cause",1467,975063
"icd_08","1970","1-4","male","other","all_cause",117,119438
"icd_08","1970","1-4","male","white","all_cause",4910,5.87308e+006
"icd_08","1970","10-14","female","black","all_cause",562,1.40315e+006
"icd_08","1970","10-14","female","other","all_cause",37,148185
"icd_08","1970","10-14","female","white","all_cause",2410,8.64739e+006
"icd_08","1970","10-14","male","black","all_cause",971,1.40672e+006
"icd_08","1970","10-14","male","other","all_cause",84,150297
"icd_08","1970","10-14","male","white","all_cause",4382,9.03373e+006
"icd_08","1970","15-19","female","black","all_cause",1053,1.22144e+006
"icd_08","1970","15-19","female","other","all_cause",97,135971
"icd_08","1970","15-19","female","white","all_cause",4672,8.07909e+006
"icd_08","1970","15-19","male","black","all_cause",2775,1.20161e+006
"icd_08","1970","15-19","male","other","all_cause",232,140972
"icd_08","1970","15-19","male","white","all_cause",12200,8.29127e+006
"icd_08","1970","20-24","female","black","all_cause",1404,974372
"icd_08","1970","20-24","female","other","all_cause",133,138373
"icd_08","1970","20-24","female","white","all_cause",4826,7.34101e+006
"icd_08","1970","20-24","male","black","all_cause",3769,839848
"icd_08","1970","20-24","male","other","all_cause",288,136601
"icd_08","1970","20-24","male","white","all_cause",13812,6.94082e+006
"icd_08","1970","25-34","female","black","all_cause",3362,1.45556e+006
"icd_08","1970","25-34","female","other","all_cause",273,230020
"icd_08","1970","25-34","female","white","all_cause",9259,1.10045e+007
"icd_08","1970","25-34","male","black","all_cause",6858,1.22563e+006
"icd_08","1970","25-34","male","other","all_cause",414,216866
"icd_08","1970","25-34","male","white","all_cause",19027,1.07749e+007
"icd_08","1970","35-44","female","black","all_cause",6978,1.30932e+006
"icd_08","1970","35-44","female","other","all_cause",417,198424
"icd_08","1970","35-44","female","white","all_cause",20004,1.03488e+007
"icd_08","1970","35-44","male","black","all_cause",10372,1.08428e+006
"icd_08","1970","35-44","male","other","all_cause",568,168088
"icd_08","1970","35-44","male","white","all_cause",34278,9.97887e+006
"icd_08","1970","45-54","female","black","all_cause",11834,1.13363e+006
"icd_08","1970","45-54","female","other","all_cause",549,130757
"icd_08","1970","45-54","female","white","all_cause",49793,1.07563e+007
"icd_08","1970","45-54","male","black","all_cause",17395,978621
"icd_08","1970","45-54","male","other","all_cause",862,130455
"icd_08","1970","45-54","male","white","all_cause",89084,1.00902e+007
"icd_08","1970","5-9","female","black","all_cause",652,1.37007e+006
"icd_08","1970","5-9","female","other","all_cause",49,153345
"icd_08","1970","5-9","female","white","all_cause",2646,8.26433e+006
"icd_08","1970","5-9","male","black","all_cause",897,1.37736e+006
"icd_08","1970","5-9","male","other","all_cause",58,158048
"icd_08","1970","5-9","male","white","all_cause",4099,8.63309e+006
"icd_08","1970","55-64","female","black","all_cause",17244,868176
"icd_08","1970","55-64","female","other","all_cause",568,75795
"icd_08","1970","55-64","female","white","all_cause",89850,8.85305e+006
"icd_08","1970","55-64","male","black","all_cause",24073,739129
"icd_08","1970","55-64","male","other","all_cause",1355,95500
"icd_08","1970","55-64","male","white","all_cause",175283,7.95816e+006
"icd_08","1970","65-74","female","black","all_cause",22466,581881
"icd_08","1970","65-74","female","other","all_cause",792,50880
"icd_08","1970","65-74","female","white","all_cause",157278,6.36561e+006
"icd_08","1970","65-74","male","black","all_cause",26749,460939
"icd_08","1970","65-74","male","other","all_cause",1803,60619
"icd_08","1970","65-74","male","white","all_cause",236443,4.91553e+006
"icd_08","1970","75-84","female","black","all_cause",15385,229917
"icd_08","1970","75-84","female","other","all_cause",833,23782
"icd_08","1970","75-84","female","white","all_cause",229712,3.4292e+006
"icd_08","1970","75-84","male","black","all_cause",15944,168633
"icd_08","1970","75-84","male","other","all_cause",1394,24420
"icd_08","1970","75-84","male","white","all_cause",226535,2.24319e+006
"icd_08","1970","85+","female","black","all_cause",7643,71386
"icd_08","1970","85+","female","other","all_cause",451,7281
"icd_08","1970","85+","female","white","all_cause",142201,889855
"icd_08","1970","85+","male","black","all_cause",5622,45998
"icd_08","1970","85+","male","other","all_cause",699,9424
"icd_08","1970","85+","male","white","all_cause",90339,486957
"icd_08","1971","1","female","black","all_cause",7596,272898
"icd_08","1971","1","female","other","all_cause",399,30574
"icd_08","1971","1","female","white","all_cause",20888,1.42959e+006
"icd_08","1971","1","male","black","all_cause",9535,280852
"icd_08","1971","1","male","other","all_cause",609,32078
"icd_08","1971","1","male","white","all_cause",28954,1.50998e+006
"icd_08","1971","1-4","female","black","all_cause",1133,969000
"icd_08","1971","1-4","female","other","all_cause",96,107000
"icd_08","1971","1-4","female","white","all_cause",3705,5.613e+006
"icd_08","1971","1-4","male","black","all_cause",1398,972000
"icd_08","1971","1-4","male","other","all_cause",106,109000
"icd_08","1971","1-4","male","white","all_cause",4793,5.873e+006
"icd_08","1971","10-14","female","black","all_cause",577,1.432e+006
"icd_08","1971","10-14","female","other","all_cause",46,141000
"icd_08","1971","10-14","female","white","all_cause",2485,8.773e+006
"icd_08","1971","10-14","male","black","all_cause",956,1.437e+006
"icd_08","1971","10-14","male","other","all_cause",68,143000
"icd_08","1971","10-14","male","white","all_cause",4293,9.169e+006
"icd_08","1971","15-19","female","black","all_cause",1175,1.276e+006
"icd_08","1971","15-19","female","other","all_cause",88,134000
"icd_08","1971","15-19","female","white","all_cause",4785,8.33e+006
"icd_08","1971","15-19","male","black","all_cause",2771,1.259e+006
"icd_08","1971","15-19","male","other","all_cause",260,136000
"icd_08","1971","15-19","male","white","all_cause",12665,8.58e+006
"icd_08","1971","20-24","female","black","all_cause",1512,1.06e+006
"icd_08","1971","20-24","female","other","all_cause",131,140000
"icd_08","1971","20-24","female","white","all_cause",4920,7.827e+006
"icd_08","1971","20-24","male","black","all_cause",4312,937000
"icd_08","1971","20-24","male","other","all_cause",305,132000
"icd_08","1971","20-24","male","white","all_cause",14272,7.607e+006
"icd_08","1971","25-34","female","black","all_cause",3431,1.504e+006
"icd_08","1971","25-34","female","other","all_cause",311,224000
"icd_08","1971","25-34","female","white","all_cause",9399,1.1369e+007
"icd_08","1971","25-34","male","black","all_cause",7103,1.272e+006
"icd_08","1971","25-34","male","other","all_cause",448,205000
"icd_08","1971","25-34","male","white","all_cause",19440,1.1196e+007
"icd_08","1971","35-44","female","black","all_cause",6730,1.308e+006
"icd_08","1971","35-44","female","other","all_cause",448,187000
