"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_09","1983","55-64","male","black","assault",420,878687
"icd_09","1983","55-64","male","other","assault",20,184969
"icd_09","1983","55-64","male","white","assault",596,9.28897e+006
"icd_09","1983","65-74","female","black","assault",58,815375
"icd_09","1983","65-74","female","other","assault",3,130374
"icd_09","1983","65-74","female","white","assault",164,8.34157e+006
"icd_09","1983","65-74","male","black","assault",166,579219
"icd_09","1983","65-74","male","other","assault",9,112353
"icd_09","1983","65-74","male","white","assault",299,6.43454e+006
"icd_09","1983","75-84","female","black","assault",45,403645
"icd_09","1983","75-84","female","other","assault",1,55348
"icd_09","1983","75-84","female","white","assault",150,4.84887e+006
"icd_09","1983","75-84","male","black","assault",78,246537
"icd_09","1983","75-84","male","other","assault",4,47817
"icd_09","1983","75-84","male","white","assault",126,2.82658e+006
"icd_09","1983","85+","female","black","assault",11,123777
"icd_09","1983","85+","female","other","assault",0,15181
"icd_09","1983","85+","female","white","assault",63,1.64715e+006
"icd_09","1983","85+","male","black","assault",17,59885
"icd_09","1983","85+","male","other","assault",0,9689
"icd_09","1983","85+","male","white","assault",38,662753
"icd_09","1984","1","female","black","assault",45,279807
"icd_09","1984","1","female","other","assault",0,65490
"icd_09","1984","1","female","white","assault",58,1.44435e+006
"icd_09","1984","1","male","black","assault",56,288331
"icd_09","1984","1","male","other","assault",3,68413
"icd_09","1984","1","male","white","assault",75,1.52275e+006
"icd_09","1984","1-4","female","black","assault",71,1.04693e+006
"icd_09","1984","1-4","female","other","assault",4,261620
"icd_09","1984","1-4","female","white","assault",93,5.59174e+006
"icd_09","1984","1-4","male","black","assault",54,1.06769e+006
"icd_09","1984","1-4","male","other","assault",4,267331
"icd_09","1984","1-4","male","white","assault",115,5.8877e+006
"icd_09","1984","5-9","female","black","assault",38,1.23028e+006
"icd_09","1984","5-9","female","other","assault",1,282050
"icd_09","1984","5-9","female","white","assault",45,6.46234e+006
"icd_09","1984","5-9","male","black","assault",31,1.25434e+006
"icd_09","1984","5-9","male","other","assault",5,291468
"icd_09","1984","5-9","male","white","assault",35,6.81745e+006
"icd_09","1984","10-14","female","black","assault",42,1.30146e+006
"icd_09","1984","10-14","female","other","assault",3,298228
"icd_09","1984","10-14","female","white","assault",80,6.92045e+006
"icd_09","1984","10-14","male","black","assault",54,1.32804e+006
"icd_09","1984","10-14","male","other","assault",5,312127
"icd_09","1984","10-14","male","white","assault",90,7.28998e+006
"icd_09","1984","15-19","female","black","assault",142,1.39796e+006
"icd_09","1984","15-19","female","other","assault",8,286347
"icd_09","1984","15-19","female","white","assault",242,7.60284e+006
"icd_09","1984","15-19","male","black","assault",544,1.40367e+006
"icd_09","1984","15-19","male","other","assault",30,310472
"icd_09","1984","15-19","male","white","assault",570,7.92935e+006
"icd_09","1984","20-24","female","black","assault",284,1.477e+006
"icd_09","1984","20-24","female","other","assault",16,318129
"icd_09","1984","20-24","female","white","assault",463,8.8916e+006
"icd_09","1984","20-24","male","black","assault",1141,1.38045e+006
"icd_09","1984","20-24","male","other","assault",45,333950
"icd_09","1984","20-24","male","white","assault",1257,9.12826e+006
"icd_09","1984","25-34","female","black","assault",516,2.64724e+006
"icd_09","1984","25-34","female","other","assault",35,719889
"icd_09","1984","25-34","female","white","assault",673,1.71847e+007
"icd_09","1984","25-34","male","black","assault",2218,2.32937e+006
"icd_09","1984","25-34","male","other","assault",86,663252
"icd_09","1984","25-34","male","white","assault",2422,1.74173e+007
"icd_09","1984","35-44","female","black","assault",250,1.74685e+006
"icd_09","1984","35-44","female","other","assault",27,522305
"icd_09","1984","35-44","female","white","assault",445,1.32364e+007
"icd_09","1984","35-44","male","black","assault",1112,1.46929e+006
"icd_09","1984","35-44","male","other","assault",60,472297
"icd_09","1984","35-44","male","white","assault",1508,1.30558e+007
"icd_09","1984","45-54","female","black","assault",98,1.28373e+006
"icd_09","1984","45-54","female","other","assault",18,316311
"icd_09","1984","45-54","female","white","assault",263,9.91033e+006
"icd_09","1984","45-54","male","black","assault",598,1.05574e+006
"icd_09","1984","45-54","male","other","assault",29,289113
"icd_09","1984","45-54","male","white","assault",885,9.5302e+006
"icd_09","1984","55-64","female","black","assault",76,1.11292e+006
"icd_09","1984","55-64","female","other","assault",6,236492
"icd_09","1984","55-64","female","white","assault",226,1.04228e+007
"icd_09","1984","55-64","male","black","assault",374,883962
"icd_09","1984","55-64","male","other","assault",16,195741
"icd_09","1984","55-64","male","white","assault",584,9.30227e+006
"icd_09","1984","65-74","female","black","assault",57,824415
"icd_09","1984","65-74","female","other","assault",2,139894
"icd_09","1984","65-74","female","white","assault",161,8.43694e+006
"icd_09","1984","65-74","male","black","assault",182,582068
"icd_09","1984","65-74","male","other","assault",10,118193
"icd_09","1984","65-74","male","white","assault",272,6.52508e+006
"icd_09","1984","75-84","female","black","assault",40,417474
"icd_09","1984","75-84","female","other","assault",0,58962
"icd_09","1984","75-84","female","white","assault",143,4.97591e+006
"icd_09","1984","75-84","male","black","assault",71,251375
"icd_09","1984","75-84","male","other","assault",5,50814
"icd_09","1984","75-84","male","white","assault",122,2.90174e+006
"icd_09","1984","85+","female","black","assault",10,129010
"icd_09","1984","85+","female","other","assault",3,15963
"icd_09","1984","85+","female","white","assault",45,1.70283e+006
"icd_09","1984","85+","male","black","assault",18,61202
"icd_09","1984","85+","male","other","assault",1,10455
"icd_09","1984","85+","male","white","assault",36,675185
"icd_09","1985","1","female","black","assault",29,286724
"icd_09","1985","1","female","other","assault",2,68283
"icd_09","1985","1","female","white","assault",63,1.47757e+006
"icd_09","1985","1","male","black","assault",46,295100
"icd_09","1985","1","male","other","assault",2,72541
"icd_09","1985","1","male","white","assault",58,1.56034e+006
"icd_09","1985","1-4","female","black","assault",66,1.04478e+006
"icd_09","1985","1-4","female","other","assault",5,274621
"icd_09","1985","1-4","female","white","assault",93,5.59888e+006
"icd_09","1985","1-4","male","black","assault",70,1.0672e+006
"icd_09","1985","1-4","male","other","assault",3,280896
"icd_09","1985","1-4","male","white","assault",111,5.89661e+006
"icd_09","1985","5-9","female","black","assault",30,1.26095e+006
"icd_09","1985","5-9","female","other","assault",7,301432
"icd_09","1985","5-9","female","white","assault",46,6.57434e+006
"icd_09","1985","5-9","male","black","assault",30,1.28524e+006
"icd_09","1985","5-9","male","other","assault",5,310316
"icd_09","1985","5-9","male","white","assault",49,6.93259e+006
"icd_09","1985","10-14","female","black","assault",22,1.28593e+006
"icd_09","1985","10-14","female","other","assault",4,309247
"icd_09","1985","10-14","female","white","assault",63,6.71369e+006
"icd_09","1985","10-14","male","black","assault",55,1.31375e+006
"icd_09","1985","10-14","male","other","assault",5,324151
"icd_09","1985","10-14","male","white","assault",101,7.08067e+006
"icd_09","1985","15-19","female","black","assault",141,1.37124e+006
"icd_09","1985","15-19","female","other","assault",14,302176
"icd_09","1985","15-19","female","white","assault",201,7.50079e+006
"icd_09","1985","15-19","male","black","assault",634,1.3819e+006
"icd_09","1985","15-19","male","other","assault",33,327558
"icd_09","1985","15-19","male","white","assault",556,7.84357e+006
"icd_09","1985","20-24","female","black","assault",263,1.47384e+006
"icd_09","1985","20-24","female","other","assault",9,332674
"icd_09","1985","20-24","female","white","assault",376,8.73498e+006
"icd_09","1985","20-24","male","black","assault",1160,1.38572e+006
"icd_09","1985","20-24","male","other","assault",56,352860
"icd_09","1985","20-24","male","white","assault",1250,8.98453e+006
"icd_09","1985","25-34","female","black","assault",541,2.71148e+006
"icd_09","1985","25-34","female","other","assault",32,757444
"icd_09","1985","25-34","female","white","assault",767,1.74345e+007
"icd_09","1985","25-34","male","black","assault",2247,2.39147e+006
"icd_09","1985","25-34","male","other","assault",83,703040
"icd_09","1985","25-34","male","white","assault",2420,1.76984e+007
"icd_09","1985","35-44","female","black","assault",267,1.82763e+006
"icd_09","1985","35-44","female","other","assault",18,570295
"icd_09","1985","35-44","female","white","assault",498,1.36991e+007
"icd_09","1985","35-44","male","black","assault",1142,1.54295e+006
"icd_09","1985","35-44","male","other","assault",73,512625
"icd_09","1985","35-44","male","white","assault",1534,1.35384e+007
"icd_09","1985","45-54","female","black","assault",119,1.29802e+006
"icd_09","1985","45-54","female","other","assault",17,335456
"icd_09","1985","45-54","female","white","assault",287,9.90929e+006
"icd_09","1985","45-54","male","black","assault",547,1.06899e+006
"icd_09","1985","45-54","male","other","assault",32,310028
"icd_09","1985","45-54","male","white","assault",809,9.53752e+006
"icd_09","1985","55-64","female","black","assault",72,1.12142e+006
"icd_09","1985","55-64","female","other","assault",7,252062
"icd_09","1985","55-64","female","white","assault",236,1.03777e+007
"icd_09","1985","55-64","male","black","assault",353,887211
"icd_09","1985","55-64","male","other","assault",13,206755
"icd_09","1985","55-64","male","white","assault",579,9.29e+006
"icd_09","1985","65-74","female","black","assault",61,833262
"icd_09","1985","65-74","female","other","assault",4,150289
"icd_09","1985","65-74","female","white","assault",185,8.53628e+006
"icd_09","1985","65-74","male","black","assault",170,585861
"icd_09","1985","65-74","male","other","assault",7,125066
"icd_09","1985","65-74","male","white","assault",299,6.6279e+006
"icd_09","1985","75-84","female","black","assault",32,431152
"icd_09","1985","75-84","female","other","assault",1,62916
"icd_09","1985","75-84","female","white","assault",157,5.10406e+006
"icd_09","1985","75-84","male","black","assault",55,256858
"icd_09","1985","75-84","male","other","assault",3,53659
"icd_09","1985","75-84","male","white","assault",131,2.9816e+006
"icd_09","1985","85+","female","black","assault",16,133382
"icd_09","1985","85+","female","other","assault",0,16985
"icd_09","1985","85+","female","white","assault",56,1.75556e+006
"icd_09","1985","85+","male","black","assault",11,61966
"icd_09","1985","85+","male","other","assault",0,11248
"icd_09","1985","85+","male","white","assault",27,688130
"icd_09","1986","1","female","black","assault",48,291442
"icd_09","1986","1","female","other","assault",2,69831
"icd_09","1986","1","female","white","assault",76,1.47041e+006
"icd_09","1986","1","male","black","assault",65,301468
"icd_09","1986","1","male","other","assault",3,74631
"icd_09","1986","1","male","white","assault",84,1.54877e+006
"icd_09","1986","1-4","female","black","assault",72,1.05266e+006
"icd_09","1986","1-4","female","other","assault",8,286979
"icd_09","1986","1-4","female","white","assault",79,5.62696e+006
"icd_09","1986","1-4","male","black","assault",102,1.0757e+006
"icd_09","1986","1-4","male","other","assault",6,294075
"icd_09","1986","1-4","male","white","assault",115,5.92657e+006
"icd_09","1986","5-9","female","black","assault",34,1.29155e+006
"icd_09","1986","5-9","female","other","assault",2,323555
"icd_09","1986","5-9","female","white","assault",30,6.73273e+006
"icd_09","1986","5-9","male","black","assault",26,1.31788e+006
"icd_09","1986","5-9","male","other","assault",4,332803
"icd_09","1986","5-9","male","white","assault",38,7.09988e+006
"icd_09","1986","10-14","female","black","assault",26,1.24976e+006
"icd_09","1986","10-14","female","other","assault",1,318440
"icd_09","1986","10-14","female","white","assault",71,6.47084e+006
"icd_09","1986","10-14","male","black","assault",60,1.27597e+006
"icd_09","1986","10-14","male","other","assault",3,332883
"icd_09","1986","10-14","male","white","assault",84,6.82633e+006
"icd_09","1986","15-19","female","black","assault",168,1.3739e+006
"icd_09","1986","15-19","female","other","assault",13,322794
"icd_09","1986","15-19","female","white","assault",249,7.5091e+006
"icd_09","1986","15-19","male","black","assault",710,1.38887e+006
"icd_09","1986","15-19","male","other","assault",39,349061
"icd_09","1986","15-19","male","white","assault",659,7.86886e+006
"icd_09","1986","20-24","female","black","assault",292,1.45599e+006
"icd_09","1986","20-24","female","other","assault",26,346046
"icd_09","1986","20-24","female","white","assault",433,8.45638e+006
"icd_09","1986","20-24","male","black","assault",1451,1.37976e+006
"icd_09","1986","20-24","male","other","assault",81,369564
"icd_09","1986","20-24","male","white","assault",1331,8.73632e+006
"icd_09","1986","25-34","female","black","assault",612,2.76713e+006
"icd_09","1986","25-34","female","other","assault",47,794634
"icd_09","1986","25-34","female","white","assault",779,1.76559e+007
"icd_09","1986","25-34","male","black","assault",2645,2.45186e+006
"icd_09","1986","25-34","male","other","assault",111,743707
"icd_09","1986","25-34","male","white","assault",2610,1.79585e+007
"icd_09","1986","35-44","female","black","assault",282,1.92084e+006
"icd_09","1986","35-44","female","other","assault",29,620618
"icd_09","1986","35-44","female","white","assault",496,1.4207e+007
"icd_09","1986","35-44","male","black","assault",1251,1.62935e+006
"icd_09","1986","35-44","male","other","assault",68,555673
"icd_09","1986","35-44","male","white","assault",1607,1.40755e+007
"icd_09","1986","45-54","female","black","assault",115,1.31297e+006
"icd_09","1986","45-54","female","other","assault",12,356790
"icd_09","1986","45-54","female","white","assault",277,9.96305e+006
"icd_09","1986","45-54","male","black","assault",606,1.08238e+006
"icd_09","1986","45-54","male","other","assault",42,333247
"icd_09","1986","45-54","male","white","assault",819,9.61049e+006
"icd_09","1986","55-64","female","black","assault",77,1.12803e+006
"icd_09","1986","55-64","female","other","assault",8,268703
"icd_09","1986","55-64","female","white","assault",200,1.02776e+007
"icd_09","1986","55-64","male","black","assault",332,888727
"icd_09","1986","55-64","male","other","assault",16,217722
"icd_09","1986","55-64","male","white","assault",548,9.21314e+006
"icd_09","1986","65-74","female","black","assault",74,843590
"icd_09","1986","65-74","female","other","assault",1,161568
"icd_09","1986","65-74","female","white","assault",191,8.65722e+006
"icd_09","1986","65-74","male","black","assault",187,590592
"icd_09","1986","65-74","male","other","assault",6,132946
"icd_09","1986","65-74","male","white","assault",291,6.75134e+006
"icd_09","1986","75-84","female","black","assault",37,445733
"icd_09","1986","75-84","female","other","assault",2,67113
"icd_09","1986","75-84","female","white","assault",159,5.23204e+006
"icd_09","1986","75-84","male","black","assault",72,262030
"icd_09","1986","75-84","male","other","assault",6,56817
"icd_09","1986","75-84","male","white","assault",139,3.06456e+006
"icd_09","1986","85+","female","black","assault",19,138406
"icd_09","1986","85+","female","other","assault",1,17981
"icd_09","1986","85+","female","white","assault",60,1.80689e+006
"icd_09","1986","85+","male","black","assault",17,62917
"icd_09","1986","85+","male","other","assault",2,12144
"icd_09","1986","85+","male","white","assault",31,703708
"icd_09","1987","1","female","black","assault",53,301307
"icd_09","1987","1","female","other","assault",3,74686
"icd_09","1987","1","female","white","assault",62,1.48225e+006
"icd_09","1987","1","male","black","assault",56,309866
"icd_09","1987","1","male","other","assault",5,79707
"icd_09","1987","1","male","white","assault",94,1.56158e+006
"icd_09","1987","1-4","female","black","assault",77,1.06144e+006
"icd_09","1987","1-4","female","other","assault",5,297645
"icd_09","1987","1-4","female","white","assault",88,5.64811e+006
"icd_09","1987","1-4","male","black","assault",53,1.0859e+006
"icd_09","1987","1-4","male","other","assault",4,305903
"icd_09","1987","1-4","male","white","assault",107,5.94993e+006
"icd_09","1987","5-9","female","black","assault",21,1.31346e+006
"icd_09","1987","5-9","female","other","assault",2,346068
"icd_09","1987","5-9","female","white","assault",39,6.85237e+006
"icd_09","1987","5-9","male","black","assault",28,1.34027e+006
"icd_09","1987","5-9","male","other","assault",4,355900
"icd_09","1987","5-9","male","white","assault",47,7.22219e+006
"icd_09","1987","10-14","female","black","assault",31,1.24393e+006
"icd_09","1987","10-14","female","other","assault",5,326953
"icd_09","1987","10-14","female","white","assault",63,6.41646e+006
"icd_09","1987","10-14","male","black","assault",89,1.27124e+006
"icd_09","1987","10-14","male","other","assault",7,342078
"icd_09","1987","10-14","male","white","assault",70,6.77618e+006
"icd_09","1987","15-19","female","black","assault",166,1.3735e+006
"icd_09","1987","15-19","female","other","assault",12,344002
"icd_09","1987","15-19","female","white","assault",218,7.4214e+006
"icd_09","1987","15-19","male","black","assault",839,1.39189e+006
"icd_09","1987","15-19","male","other","assault",35,370709
"icd_09","1987","15-19","male","white","assault",553,7.7968e+006
"icd_09","1987","20-24","female","black","assault",332,1.42979e+006
"icd_09","1987","20-24","female","other","assault",22,358401
"icd_09","1987","20-24","female","white","assault",379,8.18303e+006
"icd_09","1987","20-24","male","black","assault",1483,1.35828e+006
"icd_09","1987","20-24","male","other","assault",56,382656
"icd_09","1987","20-24","male","white","assault",1196,8.47939e+006
"icd_09","1987","25-34","female","black","assault",638,2.81953e+006
"icd_09","1987","25-34","female","other","assault",30,831843
"icd_09","1987","25-34","female","white","assault",831,1.77903e+007
"icd_09","1987","25-34","male","black","assault",2468,2.50681e+006
"icd_09","1987","25-34","male","other","assault",90,785711
"icd_09","1987","25-34","male","white","assault",2358,1.81064e+007
"icd_09","1987","35-44","female","black","assault",286,2.00721e+006
"icd_09","1987","35-44","female","other","assault",25,668396
"icd_09","1987","35-44","female","white","assault",522,1.46739e+007
"icd_09","1987","35-44","male","black","assault",1287,1.7069e+006
"icd_09","1987","35-44","male","other","assault",77,598461
"icd_09","1987","35-44","male","white","assault",1463,1.45715e+007
"icd_09","1987","45-54","female","black","assault",145,1.33566e+006
"icd_09","1987","45-54","female","other","assault",12,380338
"icd_09","1987","45-54","female","white","assault",273,1.01275e+007
"icd_09","1987","45-54","male","black","assault",508,1.10521e+006
"icd_09","1987","45-54","male","other","assault",38,356516
"icd_09","1987","45-54","male","white","assault",811,9.79063e+006
"icd_09","1987","55-64","female","black","assault",89,1.13256e+006
"icd_09","1987","55-64","female","other","assault",8,283758
"icd_09","1987","55-64","female","white","assault",195,1.01207e+007
"icd_09","1987","55-64","male","black","assault",315,887633
"icd_09","1987","55-64","male","other","assault",18,228811
"icd_09","1987","55-64","male","white","assault",567,9.09726e+006
"icd_09","1987","65-74","female","black","assault",60,853516
"icd_09","1987","65-74","female","other","assault",4,173130
"icd_09","1987","65-74","female","white","assault",214,8.78536e+006
"icd_09","1987","65-74","male","black","assault",181,596075
"icd_09","1987","65-74","male","other","assault",6,141349
"icd_09","1987","65-74","male","white","assault",295,6.87725e+006
"icd_09","1987","75-84","female","black","assault",46,460117
"icd_09","1987","75-84","female","other","assault",1,71764
"icd_09","1987","75-84","female","white","assault",164,5.36268e+006
"icd_09","1987","75-84","male","black","assault",79,267168
"icd_09","1987","75-84","male","other","assault",5,60427
"icd_09","1987","75-84","male","white","assault",153,3.1543e+006
"icd_09","1987","85+","female","black","assault",16,143785
"icd_09","1987","85+","female","other","assault",0,19076
"icd_09","1987","85+","female","white","assault",71,1.86195e+006
"icd_09","1987","85+","male","black","assault",20,64391
"icd_09","1987","85+","male","other","assault",1,12939
"icd_09","1987","85+","male","white","assault",39,720891
"icd_09","1988","1","female","black","assault",69,314067
"icd_09","1988","1","female","other","assault",4,81997
"icd_09","1988","1","female","white","assault",91,1.51102e+006
"icd_09","1988","1","male","black","assault",58,324495
"icd_09","1988","1","male","other","assault",4,86868
"icd_09","1988","1","male","white","assault",89,1.59106e+006
"icd_09","1988","1-4","female","black","assault",68,1.07866e+006
"icd_09","1988","1-4","female","other","assault",6,306394
"icd_09","1988","1-4","female","white","assault",90,5.6661e+006
"icd_09","1988","1-4","male","black","assault",84,1.10317e+006
"icd_09","1988","1-4","male","other","assault",2,316315
"icd_09","1988","1-4","male","white","assault",131,5.96825e+006
"icd_09","1988","5-9","female","black","assault",26,1.33367e+006
"icd_09","1988","5-9","female","other","assault",3,370643
"icd_09","1988","5-9","female","white","assault",52,6.96651e+006
"icd_09","1988","5-9","male","black","assault",38,1.3629e+006
"icd_09","1988","5-9","male","other","assault",4,381391
"icd_09","1988","5-9","male","white","assault",56,7.34419e+006
"icd_09","1988","10-14","female","black","assault",56,1.2489e+006
"icd_09","1988","10-14","female","other","assault",1,338686
"icd_09","1988","10-14","female","white","assault",53,6.45588e+006
"icd_09","1988","10-14","male","black","assault",76,1.27676e+006
"icd_09","1988","10-14","male","other","assault",8,353524
"icd_09","1988","10-14","male","white","assault",85,6.82248e+006
"icd_09","1988","15-19","female","black","assault",159,1.36887e+006
"icd_09","1988","15-19","female","other","assault",15,363434
"icd_09","1988","15-19","female","white","assault",218,7.29671e+006
"icd_09","1988","15-19","male","black","assault",1081,1.39116e+006
"icd_09","1988","15-19","male","other","assault",48,391619
"icd_09","1988","15-19","male","white","assault",598,7.68455e+006
"icd_09","1988","20-24","female","black","assault",326,1.40168e+006
"icd_09","1988","20-24","female","other","assault",14,370701
"icd_09","1988","20-24","female","white","assault",369,7.9171e+006
"icd_09","1988","20-24","male","black","assault",1660,1.33183e+006
"icd_09","1988","20-24","male","other","assault",72,396328
"icd_09","1988","20-24","male","white","assault",1158,8.2369e+006
"icd_09","1988","25-34","female","black","assault",740,2.86345e+006
"icd_09","1988","25-34","female","other","assault",52,869450
"icd_09","1988","25-34","female","white","assault",798,1.78501e+007
"icd_09","1988","25-34","male","black","assault",2792,2.54982e+006
"icd_09","1988","25-34","male","other","assault",119,827091
"icd_09","1988","25-34","male","white","assault",2387,1.81702e+007
"icd_09","1988","35-44","female","black","assault",301,2.09439e+006
"icd_09","1988","35-44","female","other","assault",30,718877
"icd_09","1988","35-44","female","white","assault",490,1.50048e+007
"icd_09","1988","35-44","male","black","assault",1365,1.78913e+006
"icd_09","1988","35-44","male","other","assault",76,644017
"icd_09","1988","35-44","male","white","assault",1521,1.49292e+007
"icd_09","1988","45-54","female","black","assault",109,1.36607e+006
"icd_09","1988","45-54","female","other","assault",15,406989
"icd_09","1988","45-54","female","white","assault",266,1.04951e+007
"icd_09","1988","45-54","male","black","assault",513,1.13151e+006
"icd_09","1988","45-54","male","other","assault",36,382794
"icd_09","1988","45-54","male","white","assault",764,1.01667e+007
"icd_09","1988","55-64","female","black","assault",80,1.13339e+006
"icd_09","1988","55-64","female","other","assault",7,298395
"icd_09","1988","55-64","female","white","assault",202,9.96787e+006
"icd_09","1988","55-64","male","black","assault",278,884760
"icd_09","1988","55-64","male","other","assault",15,239618
"icd_09","1988","55-64","male","white","assault",536,8.98969e+006
"icd_09","1988","65-74","female","black","assault",80,864317
"icd_09","1988","65-74","female","other","assault",8,184734
"icd_09","1988","65-74","female","white","assault",204,8.86736e+006
"icd_09","1988","65-74","male","black","assault",173,601865
"icd_09","1988","65-74","male","other","assault",5,150102
"icd_09","1988","65-74","male","white","assault",289,6.95792e+006
"icd_09","1988","75-84","female","black","assault",45,473745
"icd_09","1988","75-84","female","other","assault",2,76473
"icd_09","1988","75-84","female","white","assault",159,5.48407e+006
"icd_09","1988","75-84","male","black","assault",83,271379
"icd_09","1988","75-84","male","other","assault",6,64052
"icd_09","1988","75-84","male","white","assault",138,3.24232e+006
"icd_09","1988","85+","female","black","assault",20,148679
"icd_09","1988","85+","female","other","assault",2,20386
"icd_09","1988","85+","female","white","assault",57,1.90598e+006
"icd_09","1988","85+","male","black","assault",22,65382
"icd_09","1988","85+","male","other","assault",0,13778
"icd_09","1988","85+","male","white","assault",37,731059
"icd_09","1989","1","female","black","assault",73,331408
"icd_09","1989","1","female","other","assault",10,85299
"icd_09","1989","1","female","white","assault",87,1.55476e+006
"icd_09","1989","1","male","black","assault",69,341716
"icd_09","1989","1","male","other","assault",5,90180
"icd_09","1989","1","male","white","assault",91,1.63759e+006
"icd_09","1989","1-4","female","black","assault",81,1.1095e+006
"icd_09","1989","1-4","female","other","assault",10,319642
"icd_09","1989","1-4","female","white","assault",87,5.72437e+006
"icd_09","1989","1-4","male","black","assault",91,1.13491e+006
"icd_09","1989","1-4","male","other","assault",9,331194
"icd_09","1989","1-4","male","white","assault",115,6.03001e+006
"icd_09","1989","5-9","female","black","assault",30,1.33683e+006
"icd_09","1989","5-9","female","other","assault",10,390785
"icd_09","1989","5-9","female","white","assault",52,7.01878e+006
"icd_09","1989","5-9","male","black","assault",36,1.36799e+006
"icd_09","1989","5-9","male","other","assault",8,402083
"icd_09","1989","5-9","male","white","assault",45,7.40034e+006
"icd_09","1989","10-14","female","black","assault",48,1.27568e+006
"icd_09","1989","10-14","female","other","assault",3,355471
"icd_09","1989","10-14","female","white","assault",67,6.55986e+006
"icd_09","1989","10-14","male","black","assault",100,1.30272e+006
"icd_09","1989","10-14","male","other","assault",9,371297
"icd_09","1989","10-14","male","white","assault",100,6.93181e+006
"icd_09","1989","15-19","female","black","assault",159,1.35093e+006
"icd_09","1989","15-19","female","other","assault",12,381059
"icd_09","1989","15-19","female","white","assault",232,7.10834e+006
"icd_09","1989","15-19","male","black","assault",1279,1.37561e+006
"icd_09","1989","15-19","male","other","assault",43,410017
"icd_09","1989","15-19","male","white","assault",690,7.50715e+006
"icd_09","1989","20-24","female","black","assault",314,1.37491e+006
"icd_09","1989","20-24","female","other","assault",20,389596
"icd_09","1989","20-24","female","white","assault",335,7.70888e+006
"icd_09","1989","20-24","male","black","assault",1762,1.31111e+006
"icd_09","1989","20-24","male","other","assault",77,415754
"icd_09","1989","20-24","male","white","assault",1194,8.05741e+006
"icd_09","1989","25-34","female","black","assault",678,2.89155e+006
"icd_09","1989","25-34","female","other","assault",49,908583
"icd_09","1989","25-34","female","white","assault",755,1.78298e+007
"icd_09","1989","25-34","male","black","assault",2920,2.57935e+006
"icd_09","1989","25-34","male","other","assault",135,871349
"icd_09","1989","25-34","male","white","assault",2468,1.81557e+007
"icd_09","1989","35-44","female","black","assault",319,2.19461e+006
"icd_09","1989","35-44","female","other","assault",34,771662
"icd_09","1989","35-44","female","white","assault",514,1.54568e+007
"icd_09","1989","35-44","male","black","assault",1408,1.88255e+006
"icd_09","1989","35-44","male","other","assault",89,691942
"icd_09","1989","35-44","male","white","assault",1581,1.54169e+007
"icd_09","1989","45-54","female","black","assault",120,1.39529e+006
"icd_09","1989","45-54","female","other","assault",11,436200
"icd_09","1989","45-54","female","white","assault",278,1.078e+007
"icd_09","1989","45-54","male","black","assault",537,1.15679e+006
"icd_09","1989","45-54","male","other","assault",36,409900
"icd_09","1989","45-54","male","white","assault",867,1.0455e+007
"icd_09","1989","55-64","female","black","assault",95,1.13217e+006
"icd_09","1989","55-64","female","other","assault",9,312523
"icd_09","1989","55-64","female","white","assault",165,9.79345e+006
"icd_09","1989","55-64","male","black","assault",290,881000
"icd_09","1989","55-64","male","other","assault",18,251932
"icd_09","1989","55-64","male","white","assault",494,8.86993e+006
"icd_09","1989","65-74","female","black","assault",74,875768
"icd_09","1989","65-74","female","other","assault",6,196685
"icd_09","1989","65-74","female","white","assault",188,8.96788e+006
"icd_09","1989","65-74","male","black","assault",178,609404
"icd_09","1989","65-74","male","other","assault",14,158772
"icd_09","1989","65-74","male","white","assault",278,7.0556e+006
"icd_09","1989","75-84","female","black","assault",46,486088
"icd_09","1989","75-84","female","other","assault",3,81297
"icd_09","1989","75-84","female","white","assault",145,5.60441e+006
"icd_09","1989","75-84","male","black","assault",78,275069
"icd_09","1989","75-84","male","other","assault",5,67577
"icd_09","1989","75-84","male","white","assault",129,3.33547e+006
"icd_09","1989","85+","female","black","assault",25,153437
"icd_09","1989","85+","female","other","assault",0,21711
"icd_09","1989","85+","female","white","assault",40,1.96146e+006
"icd_09","1989","85+","male","black","assault",25,66363
"icd_09","1989","85+","male","other","assault",1,14668
"icd_09","1989","85+","male","white","assault",39,750107
"icd_09","1990","1","female","black","assault",72,337254
"icd_09","1990","1","female","other","assault",4,89278
"icd_09","1990","1","female","white","assault",78,1.60219e+006
"icd_09","1990","1","male","black","assault",69,347082
"icd_09","1990","1","male","other","assault",6,94325
"icd_09","1990","1","male","white","assault",103,1.68809e+006
"icd_09","1990","1-4","female","black","assault",82,1.13741e+006
"icd_09","1990","1-4","female","other","assault",7,331857
"icd_09","1990","1-4","female","white","assault",80,5.76178e+006
"icd_09","1990","1-4","male","black","assault",88,1.16385e+006
"icd_09","1990","1-4","male","other","assault",11,345682
"icd_09","1990","1-4","male","white","assault",109,6.07109e+006
"icd_09","1990","5-9","female","black","assault",33,1.3398e+006
"icd_09","1990","5-9","female","other","assault",2,404675
"icd_09","1990","5-9","female","white","assault",51,7.05827e+006
"icd_09","1990","5-9","male","black","assault",29,1.37154e+006
"icd_09","1990","5-9","male","other","assault",4,416467
"icd_09","1990","5-9","male","white","assault",37,7.44403e+006
"icd_09","1990","10-14","female","black","assault",62,1.30121e+006
