"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_09","1997","1-4","female","other","all_cause","137","411556"
"icd_09","1997","1-4","female","white","all_cause","1656","5.89359e+006"
"icd_09","1997","1-4","male","black","all_cause","796","1.2887e+006"
"icd_09","1997","1-4","male","other","all_cause","132","425371"
"icd_09","1997","1-4","male","white","all_cause","2193","6.2098e+006"
"icd_09","1997","5-9","female","black","all_cause","445","1.68385e+006"
"icd_09","1997","5-9","female","other","all_cause","80","509890"
"icd_09","1997","5-9","female","white","all_cause","1075","7.69168e+006"
"icd_09","1997","5-9","male","black","all_cause","502","1.73427e+006"
"icd_09","1997","5-9","male","other","all_cause","97","535966"
"icd_09","1997","5-9","male","white","all_cause","1446","8.09838e+006"
"icd_09","1997","10-14","female","black","all_cause","369","1.50698e+006"
"icd_09","1997","10-14","female","other","all_cause","77","512522"
"icd_09","1997","10-14","female","white","all_cause","1252","7.53785e+006"
"icd_09","1997","10-14","male","black","all_cause","574","1.55214e+006"
"icd_09","1997","10-14","male","other","all_cause","111","532765"
"icd_09","1997","10-14","male","white","all_cause","2033","7.95843e+006"
"icd_09","1997","15-19","female","black","all_cause","713","1.49031e+006"
"icd_09","1997","15-19","female","other","all_cause","164","505271"
"icd_09","1997","15-19","female","white","all_cause","3130","7.42959e+006"
"icd_09","1997","15-19","male","black","all_cause","2475","1.52299e+006"
"icd_09","1997","15-19","male","other","all_cause","393","527139"
"icd_09","1997","15-19","male","white","all_cause","7397","7.92239e+006"
"icd_09","1997","20-24","female","black","all_cause","1004","1.35103e+006"
"icd_09","1997","20-24","female","other","all_cause","198","534815"
"icd_09","1997","20-24","female","white","all_cause","3023","6.89509e+006"
"icd_09","1997","20-24","male","black","all_cause","3546","1.28788e+006"
"icd_09","1997","20-24","male","other","all_cause","484","548129"
"icd_09","1997","20-24","male","white","all_cause","9017","7.29314e+006"
"icd_09","1997","25-34","female","black","all_cause","3805","2.92898e+006"
"icd_09","1997","25-34","female","other","all_cause","514","1.22676e+006"
"icd_09","1997","25-34","female","white","all_cause","9512","1.6413e+007"
"icd_09","1997","25-34","male","black","all_cause","7870","2.63341e+006"
"icd_09","1997","25-34","male","other","all_cause","1089","1.15495e+006"
"icd_09","1997","25-34","male","white","all_cause","22748","1.69878e+007"
"icd_09","1997","35-44","female","black","all_cause","8302","2.92348e+006"
"icd_09","1997","35-44","female","other","all_cause","1002","1.13872e+006"
"icd_09","1997","35-44","female","white","all_cause","21963","1.82041e+007"
"icd_09","1997","35-44","male","black","all_cause","13345","2.56552e+006"
"icd_09","1997","35-44","male","other","all_cause","1604","1.04693e+006"
"icd_09","1997","35-44","male","white","all_cause","43192","1.83497e+007"
"icd_09","1997","45-54","female","black","all_cause","11547","1.98472e+006"
"icd_09","1997","45-54","female","other","all_cause","1544","813069"
"icd_09","1997","45-54","female","white","all_cause","41204","1.46299e+007"
"icd_09","1997","45-54","male","black","all_cause","18067","1.68119e+006"
"icd_09","1997","45-54","male","other","all_cause","2320","719268"
"icd_09","1997","45-54","male","white","all_cause","70200","1.43494e+007"
"icd_09","1997","55-64","female","black","all_cause","16379","1.24741e+006"
"icd_09","1997","55-64","female","other","all_cause","2194","461979"
"icd_09","1997","55-64","female","white","all_cause","74544","9.82538e+006"
"icd_09","1997","55-64","male","black","all_cause","22265","992888"
"icd_09","1997","55-64","male","other","all_cause","3308","405987"
"icd_09","1997","55-64","male","white","all_cause","113303","9.16567e+006"
"icd_09","1997","65-74","female","black","all_cause","26241","952122"
"icd_09","1997","65-74","female","other","all_cause","3861","317430"
"icd_09","1997","65-74","female","white","all_cause","170297","9.05659e+006"
"icd_09","1997","65-74","male","black","all_cause","29660","669735"
"icd_09","1997","65-74","male","other","all_cause","4714","240676"
"icd_09","1997","65-74","male","white","all_cause","229501","7.44732e+006"
"icd_09","1997","75-84","female","black","all_cause","30856","565927"
"icd_09","1997","75-84","female","other","all_cause","4555","144104"
"icd_09","1997","75-84","female","white","all_cause","305728","6.49687e+006"
"icd_09","1997","75-84","male","black","all_cause","26471","313869"
"icd_09","1997","75-84","male","other","all_cause","5045","106163"
"icd_09","1997","75-84","male","white","all_cause","297875","4.18528e+006"
"icd_09","1997","85+","female","black","all_cause","28348","213458"
"icd_09","1997","85+","female","other","all_cause","3522","38819"
"icd_09","1997","85+","female","white","all_cause","368037","2.55302e+006"
"icd_09","1997","85+","male","black","all_cause","13767","81293"
"icd_09","1997","85+","male","other","all_cause","3167","25085"
"icd_09","1997","85+","male","white","all_cause","177227","993801"
"icd_09","1998","1","female","black","all_cause","3843","299795"
"icd_09","1998","1","female","other","all_cause","508","103530"
"icd_09","1998","1","female","white","all_cause","8234","1.52202e+006"
"icd_09","1998","1","male","black","all_cause","4883","310107"
"icd_09","1998","1","male","other","all_cause","576","109394"
"icd_09","1998","1","male","white","all_cause","10327","1.5967e+006"
"icd_09","1998","1-4","female","black","all_cause","602","1.23418e+006"
"icd_09","1998","1-4","female","other","all_cause","111","420373"
"icd_09","1998","1-4","female","white","all_cause","1618","5.85893e+006"
"icd_09","1998","1-4","male","black","all_cause","795","1.27032e+006"
"icd_09","1998","1-4","male","other","all_cause","115","431488"
"icd_09","1998","1-4","male","white","all_cause","2010","6.16683e+006"
"icd_09","1998","5-9","female","black","all_cause","388","1.71485e+006"
"icd_09","1998","5-9","female","other","all_cause","72","527324"
"icd_09","1998","5-9","female","white","all_cause","1032","7.76437e+006"
"icd_09","1998","5-9","male","black","all_cause","532","1.76902e+006"
"icd_09","1998","5-9","male","other","all_cause","82","553749"
"icd_09","1998","5-9","male","white","all_cause","1424","8.18102e+006"
"icd_09","1998","10-14","female","black","all_cause","313","1.54454e+006"
"icd_09","1998","10-14","female","other","all_cause","72","522994"
"icd_09","1998","10-14","female","white","all_cause","1228","7.59933e+006"
"icd_09","1998","10-14","male","black","all_cause","582","1.59075e+006"
"icd_09","1998","10-14","male","other","all_cause","137","546461"
"icd_09","1998","10-14","male","white","all_cause","1929","8.02111e+006"
"icd_09","1998","15-19","female","black","all_cause","643","1.52032e+006"
"icd_09","1998","15-19","female","other","all_cause","153","534279"
"icd_09","1998","15-19","female","white","all_cause","3079","7.58639e+006"
"icd_09","1998","15-19","male","black","all_cause","2296","1.55495e+006"
"icd_09","1998","15-19","male","other","all_cause","371","557135"
"icd_09","1998","15-19","male","white","all_cause","7246","8.08665e+006"
"icd_09","1998","20-24","female","black","all_cause","994","1.36612e+006"
"icd_09","1998","20-24","female","other","all_cause","203","548961"
"icd_09","1998","20-24","female","white","all_cause","2838","6.98614e+006"
"icd_09","1998","20-24","male","black","all_cause","3226","1.29913e+006"
"icd_09","1998","20-24","male","other","all_cause","445","560500"
"icd_09","1998","20-24","male","white","all_cause","9133","7.40626e+006"
"icd_09","1998","25-34","female","black","all_cause","3662","2.91377e+006"
"icd_09","1998","25-34","female","other","all_cause","546","1.26289e+006"
"icd_09","1998","25-34","female","white","all_cause","9093","1.60899e+007"
"icd_09","1998","25-34","male","black","all_cause","7142","2.62091e+006"
"icd_09","1998","25-34","male","other","all_cause","1086","1.18239e+006"
"icd_09","1998","25-34","male","white","all_cause","20987","1.66867e+007"
"icd_09","1998","35-44","female","black","all_cause","8415","2.9847e+006"
"icd_09","1998","35-44","female","other","all_cause","932","1.18246e+006"
"icd_09","1998","35-44","female","white","all_cause","22380","1.83496e+007"
"icd_09","1998","35-44","male","black","all_cause","12590","2.62868e+006"
"icd_09","1998","35-44","male","other","all_cause","1582","1.0895e+006"
"icd_09","1998","35-44","male","white","all_cause","42967","1.85134e+007"
"icd_09","1998","45-54","female","black","all_cause","11905","2.07953e+006"
"icd_09","1998","45-54","female","other","all_cause","1603","872431"
"icd_09","1998","45-54","female","white","all_cause","41244","1.50067e+007"
"icd_09","1998","45-54","male","black","all_cause","18360","1.76932e+006"
"icd_09","1998","45-54","male","other","all_cause","2455","769918"
"icd_09","1998","45-54","male","white","all_cause","70912","1.47339e+007"
"icd_09","1998","55-64","female","black","all_cause","16423","1.28328e+006"
"icd_09","1998","55-64","female","other","all_cause","2266","488734"
"icd_09","1998","55-64","female","white","all_cause","74901","1.02178e+007"
"icd_09","1998","55-64","male","black","all_cause","22390","1.02612e+006"
"icd_09","1998","55-64","male","other","all_cause","3333","432808"
"icd_09","1998","55-64","male","white","all_cause","114411","9.56219e+006"
"icd_09","1998","65-74","female","black","all_cause","26333","959603"
"icd_09","1998","65-74","female","other","all_cause","3946","331014"
"icd_09","1998","65-74","female","white","all_cause","169360","8.94634e+006"
"icd_09","1998","65-74","male","black","all_cause","29274","674882"
"icd_09","1998","65-74","male","other","all_cause","4765","251361"
"icd_09","1998","65-74","male","white","all_cause","225304","7.40705e+006"
"icd_09","1998","75-84","female","black","all_cause","32099","573090"
"icd_09","1998","75-84","female","other","all_cause","4764","155387"
"icd_09","1998","75-84","female","white","all_cause","310588","6.57769e+006"
"icd_09","1998","75-84","male","black","all_cause","27316","320358"
"icd_09","1998","75-84","male","other","all_cause","5303","114013"
"icd_09","1998","75-84","male","white","all_cause","301593","4.27584e+006"
"icd_09","1998","85+","female","black","all_cause","29377","221677"
"icd_09","1998","85+","female","other","all_cause","4001","42175"
"icd_09","1998","85+","female","white","all_cause","380140","2.62186e+006"
"icd_09","1998","85+","male","black","all_cause","13964","83616"
"icd_09","1998","85+","male","other","all_cause","3397","26974"
"icd_09","1998","85+","male","white","all_cause","181696","1.03624e+006"
"icd_09","1979","1","female","black","vehicle","14","274815"
"icd_09","1979","1","female","other","vehicle","2","45961"
"icd_09","1979","1","female","white","vehicle","82","1.38236e+006"
"icd_09","1979","1","male","black","vehicle","10","282869"
"icd_09","1979","1","male","other","vehicle","3","47886"
"icd_09","1979","1","male","white","vehicle","105","1.46051e+006"
"icd_09","1979","1-4","female","black","vehicle","75","936000"
"icd_09","1979","1-4","female","other","vehicle","18","160000"
"icd_09","1979","1-4","female","white","vehicle","359","5.078e+006"
"icd_09","1979","1-4","male","black","vehicle","110","951000"
"icd_09","1979","1-4","male","other","vehicle","20","165000"
"icd_09","1979","1-4","male","white","vehicle","420","5.347e+006"
"icd_09","1979","10-14","female","black","vehicle","37","1.347e+006"
"icd_09","1979","10-14","female","other","vehicle","11","202000"
"icd_09","1979","10-14","female","white","vehicle","446","7.482e+006"
"icd_09","1979","10-14","male","black","vehicle","104","1.362e+006"
"icd_09","1979","10-14","male","other","vehicle","21","211000"
"icd_09","1979","10-14","male","white","vehicle","834","7.841e+006"
"icd_09","1979","15-19","female","black","vehicle","129","1.502e+006"
"icd_09","1979","15-19","female","other","vehicle","59","215000"
"icd_09","1979","15-19","female","white","vehicle","2237","8.781e+006"
"icd_09","1979","15-19","male","black","vehicle","361","1.495e+006"
"icd_09","1979","15-19","male","other","vehicle","115","228000"
"icd_09","1979","15-19","male","white","vehicle","6465","9.127e+006"
"icd_09","1979","20-24","female","black","vehicle","142","1.408e+006"
"icd_09","1979","20-24","female","other","vehicle","49","224000"
"icd_09","1979","20-24","female","white","vehicle","1771","8.909e+006"
"icd_09","1979","20-24","male","black","vehicle","587","1.287e+006"
"icd_09","1979","20-24","male","other","vehicle","166","224000"
"icd_09","1979","20-24","male","white","vehicle","7005","9.044e+006"
"icd_09","1979","25-34","female","black","vehicle","202","2.177e+006"
"icd_09","1979","25-34","female","other","vehicle","57","464000"
"icd_09","1979","25-34","female","white","vehicle","1858","1.5535e+007"
"icd_09","1979","25-34","male","black","vehicle","875","1.886e+006"
"icd_09","1979","25-34","male","other","vehicle","182","403000"
"icd_09","1979","25-34","male","white","vehicle","7038","1.5573e+007"
"icd_09","1979","35-44","female","black","vehicle","121","1.458e+006"
"icd_09","1979","35-44","female","other","vehicle","54","301000"
"icd_09","1979","35-44","female","white","vehicle","1154","1.1042e+007"
"icd_09","1979","35-44","male","black","vehicle","504","1.212e+006"
"icd_09","1979","35-44","male","other","vehicle","102","266000"
"icd_09","1979","35-44","male","white","vehicle","3242","1.0835e+007"
"icd_09","1979","45-54","female","black","vehicle","109","1.251e+006"
"icd_09","1979","45-54","female","other","vehicle","38","228000"
"icd_09","1979","45-54","female","white","vehicle","1014","1.0389e+007"
"icd_09","1979","45-54","male","black","vehicle","424","1.024e+006"
"icd_09","1979","45-54","male","other","vehicle","40","190000"
"icd_09","1979","45-54","male","white","vehicle","2520","9.853e+006"
"icd_09","1979","5-9","female","black","vehicle","98","1.256e+006"
"icd_09","1979","5-9","female","other","vehicle","11","206000"
"icd_09","1979","5-9","female","white","vehicle","394","6.824e+006"
"icd_09","1979","5-9","male","black","vehicle","183","1.273e+006"
"icd_09","1979","5-9","male","other","vehicle","21","212000"
"icd_09","1979","5-9","male","white","vehicle","684","7.176e+006"
"icd_09","1979","55-64","female","black","vehicle","114","1.044e+006"
"icd_09","1979","55-64","female","other","vehicle","17","147000"
"icd_09","1979","55-64","female","white","vehicle","1040","1.0216e+007"
"icd_09","1979","55-64","male","black","vehicle","350","845000"
"icd_09","1979","55-64","male","other","vehicle","47","135000"
"icd_09","1979","55-64","male","white","vehicle","2247","9.061e+006"
"icd_09","1979","65-74","female","black","vehicle","79","766000"
"icd_09","1979","65-74","female","other","vehicle","13","83000"
"icd_09","1979","65-74","female","white","vehicle","1055","7.841e+006"
"icd_09","1979","65-74","male","black","vehicle","230","564000"
"icd_09","1979","65-74","male","other","vehicle","29","87000"
"icd_09","1979","65-74","male","white","vehicle","1685","5.997e+006"
"icd_09","1979","75-84","female","black","vehicle","48","360000"
"icd_09","1979","75-84","female","other","vehicle","8","36000"
"icd_09","1979","75-84","female","white","vehicle","800","4.373e+006"
"icd_09","1979","75-84","male","black","vehicle","90","238000"
"icd_09","1979","75-84","male","other","vehicle","17","29000"
"icd_09","1979","75-84","male","white","vehicle","1153","2.562e+006"
"icd_09","1979","85+","female","black","vehicle","8","104000"
"icd_09","1979","85+","female","other","vehicle","1","10000"
"icd_09","1979","85+","female","white","vehicle","183","1.407e+006"
"icd_09","1979","85+","male","black","vehicle","29","52000"
"icd_09","1979","85+","male","other","vehicle","3","7000"
"icd_09","1979","85+","male","white","vehicle","290","617000"
"icd_09","1980","1","female","black","vehicle","13","280084"
"icd_09","1980","1","female","other","vehicle","1","52564"
"icd_09","1980","1","female","white","vehicle","94","1.42699e+006"
"icd_09","1980","1","male","black","vehicle","20","287996"
"icd_09","1980","1","male","other","vehicle","7","55263"
"icd_09","1980","1","male","white","vehicle","97","1.50936e+006"
"icd_09","1980","1-4","female","black","vehicle","80","950534"
"icd_09","1980","1-4","female","other","vehicle","16","181334"
"icd_09","1980","1-4","female","white","vehicle","307","5.12702e+006"
"icd_09","1980","1-4","male","black","vehicle","117","967347"
"icd_09","1980","1-4","male","other","vehicle","15","185942"
"icd_09","1980","1-4","male","white","vehicle","417","5.40238e+006"
"icd_09","1980","10-14","female","black","vehicle","52","1.33591e+006"
"icd_09","1980","10-14","female","other","vehicle","23","220807"
"icd_09","1980","10-14","female","white","vehicle","404","7.36919e+006"
"icd_09","1980","10-14","male","black","vehicle","105","1.35135e+006"
"icd_09","1980","10-14","male","other","vehicle","21","230818"
"icd_09","1980","10-14","male","white","vehicle","805","7.73405e+006"
"icd_09","1980","15-19","female","black","vehicle","99","1.50411e+006"
"icd_09","1980","15-19","female","other","vehicle","43","231385"
"icd_09","1980","15-19","female","white","vehicle","2202","8.67722e+006"
"icd_09","1980","15-19","male","black","vehicle","364","1.49774e+006"
"icd_09","1980","15-19","male","other","vehicle","134","244346"
"icd_09","1980","15-19","male","white","vehicle","6108","9.01332e+006"
"icd_09","1980","20-24","female","black","vehicle","132","1.43314e+006"
"icd_09","1980","20-24","female","other","vehicle","46","246887"
"icd_09","1980","20-24","female","white","vehicle","1825","8.97545e+006"
"icd_09","1980","20-24","male","black","vehicle","608","1.30876e+006"
"icd_09","1980","20-24","male","other","vehicle","154","244998"
"icd_09","1980","20-24","male","white","vehicle","7041","9.10947e+006"
"icd_09","1980","25-34","female","black","vehicle","240","2.26715e+006"
"icd_09","1980","25-34","female","other","vehicle","91","536691"
"icd_09","1980","25-34","female","white","vehicle","1911","1.58961e+007"
"icd_09","1980","25-34","male","black","vehicle","876","1.96713e+006"
"icd_09","1980","25-34","male","other","vehicle","189","475052"
"icd_09","1980","25-34","male","white","vehicle","7299","1.59397e+007"
"icd_09","1980","35-44","female","black","vehicle","124","1.48781e+006"
"icd_09","1980","35-44","female","other","vehicle","52","345585"
"icd_09","1980","35-44","female","white","vehicle","1167","1.12316e+007"
"icd_09","1980","35-44","male","black","vehicle","502","1.23526e+006"
"icd_09","1980","35-44","male","other","vehicle","94","324532"
"icd_09","1980","35-44","male","white","vehicle","3315","1.10099e+007"
"icd_09","1980","45-54","female","black","vehicle","114","1.25754e+006"
"icd_09","1980","45-54","female","other","vehicle","31","248249"
"icd_09","1980","45-54","female","white","vehicle","1038","1.02851e+007"
"icd_09","1980","45-54","male","black","vehicle","391","1.02411e+006"
"icd_09","1980","45-54","male","other","vehicle","62","210804"
"icd_09","1980","45-54","male","white","vehicle","2510","9.77401e+006"
"icd_09","1980","5-9","female","black","vehicle","79","1.2421e+006"
"icd_09","1980","5-9","female","other","vehicle","17","230563"
"icd_09","1980","5-9","female","white","vehicle","366","6.68822e+006"
"icd_09","1980","5-9","male","black","vehicle","165","1.26218e+006"
"icd_09","1980","5-9","male","other","vehicle","22","237934"
"icd_09","1980","5-9","male","white","vehicle","575","7.03897e+006"
"icd_09","1980","55-64","female","black","vehicle","98","1.05933e+006"
"icd_09","1980","55-64","female","other","vehicle","27","166618"
"icd_09","1980","55-64","female","white","vehicle","1060","1.03252e+007"
"icd_09","1980","55-64","male","black","vehicle","341","853941"
"icd_09","1980","55-64","male","other","vehicle","42","147104"
"icd_09","1980","55-64","male","white","vehicle","2136","9.15071e+006"
"icd_09","1980","65-74","female","black","vehicle","64","776085"
"icd_09","1980","65-74","female","other","vehicle","11","96689"
"icd_09","1980","65-74","female","white","vehicle","1042","7.95133e+006"
"icd_09","1980","65-74","male","black","vehicle","233","567030"
"icd_09","1980","65-74","male","other","vehicle","35","93722"
"icd_09","1980","65-74","male","white","vehicle","1523","6.09575e+006"
"icd_09","1980","75-84","female","black","vehicle","40","360118"
"icd_09","1980","75-84","female","other","vehicle","12","44842"
"icd_09","1980","75-84","female","white","vehicle","824","4.45691e+006"
"icd_09","1980","75-84","male","black","vehicle","104","227979"
"icd_09","1980","75-84","male","other","vehicle","28","38420"
"icd_09","1980","75-84","male","white","vehicle","1107","2.60049e+006"
"icd_09","1980","85+","female","black","vehicle","13","106047"
"icd_09","1980","85+","female","other","vehicle","4","12596"
"icd_09","1980","85+","female","white","vehicle","210","1.4399e+006"
"icd_09","1980","85+","male","black","vehicle","18","53010"
"icd_09","1980","85+","male","other","vehicle","8","7751"
"icd_09","1980","85+","male","white","vehicle","344","620764"
"icd_09","1981","1","female","black","vehicle","8","278801"
"icd_09","1981","1","female","other","vehicle","3","56903"
"icd_09","1981","1","female","white","vehicle","87","1.43326e+006"
"icd_09","1981","1","male","black","vehicle","18","286154"
"icd_09","1981","1","male","other","vehicle","7","59701"
"icd_09","1981","1","male","white","vehicle","88","1.51442e+006"
"icd_09","1981","1-4","female","black","vehicle","76","993390"
"icd_09","1981","1-4","female","other","vehicle","12","206761"
"icd_09","1981","1-4","female","white","vehicle","298","5.29073e+006"
"icd_09","1981","1-4","male","black","vehicle","80","1.01068e+006"
"icd_09","1981","1-4","male","other","vehicle","18","211916"
"icd_09","1981","1-4","male","white","vehicle","359","5.57179e+006"
"icd_09","1981","10-14","female","black","vehicle","53","1.33427e+006"
"icd_09","1981","10-14","female","other","vehicle","13","249120"
"icd_09","1981","10-14","female","white","vehicle","378","7.36535e+006"
"icd_09","1981","10-14","male","black","vehicle","92","1.35279e+006"
"icd_09","1981","10-14","male","other","vehicle","17","261104"
"icd_09","1981","10-14","male","white","vehicle","766","7.73776e+006"
"icd_09","1981","15-19","female","black","vehicle","87","1.48502e+006"
"icd_09","1981","15-19","female","other","vehicle","49","252034"
"icd_09","1981","15-19","female","white","vehicle","1989","8.35881e+006"
"icd_09","1981","15-19","male","black","vehicle","300","1.48696e+006"
"icd_09","1981","15-19","male","other","vehicle","111","272623"
"icd_09","1981","15-19","male","white","vehicle","5291","8.6851e+006"
"icd_09","1981","20-24","female","black","vehicle","140","1.46097e+006"
"icd_09","1981","20-24","female","other","vehicle","54","273119"
"icd_09","1981","20-24","female","white","vehicle","1774","9.07086e+006"
"icd_09","1981","20-24","male","black","vehicle","568","1.34147e+006"
"icd_09","1981","20-24","male","other","vehicle","137","275394"
"icd_09","1981","20-24","male","white","vehicle","6612","9.24103e+006"
"icd_09","1981","25-34","female","black","vehicle","194","2.41247e+006"
"icd_09","1981","25-34","female","other","vehicle","100","604805"
"icd_09","1981","25-34","female","white","vehicle","2021","1.65651e+007"
"icd_09","1981","25-34","male","black","vehicle","875","2.10507e+006"
"icd_09","1981","25-34","male","other","vehicle","172","542020"
"icd_09","1981","25-34","male","white","vehicle","7572","1.66711e+007"
"icd_09","1981","35-44","female","black","vehicle","117","1.53019e+006"
"icd_09","1981","35-44","female","other","vehicle","50","390178"
"icd_09","1981","35-44","female","white","vehicle","1124","1.15225e+007"
"icd_09","1981","35-44","male","black","vehicle","495","1.27415e+006"
"icd_09","1981","35-44","male","other","vehicle","108","363915"
"icd_09","1981","35-44","male","white","vehicle","3340","1.13134e+007"
"icd_09","1981","45-54","female","black","vehicle","99","1.26105e+006"
"icd_09","1981","45-54","female","other","vehicle","34","268433"
"icd_09","1981","45-54","female","white","vehicle","949","1.01237e+007"
"icd_09","1981","45-54","male","black","vehicle","390","1.03072e+006"
"icd_09","1981","45-54","male","other","vehicle","61","232708"
"icd_09","1981","45-54","male","white","vehicle","2405","9.66288e+006"
"icd_09","1981","5-9","female","black","vehicle","77","1.2063e+006"
"icd_09","1981","5-9","female","other","vehicle","17","247540"
"icd_09","1981","5-9","female","white","vehicle","306","6.39181e+006"
"icd_09","1981","5-9","male","black","vehicle","143","1.22654e+006"
"icd_09","1981","5-9","male","other","vehicle","19","255621"
"icd_09","1981","5-9","male","white","vehicle","572","6.7323e+006"
"icd_09","1981","55-64","female","black","vehicle","100","1.07686e+006"
"icd_09","1981","55-64","female","other","vehicle","17","187838"
"icd_09","1981","55-64","female","white","vehicle","1102","1.0399e+007"
"icd_09","1981","55-64","male","black","vehicle","301","863922"
"icd_09","1981","55-64","male","other","vehicle","37","162408"
"icd_09","1981","55-64","male","white","vehicle","2153","9.22375e+006"
"icd_09","1981","65-74","female","black","vehicle","80","793300"
"icd_09","1981","65-74","female","other","vehicle","16","110260"
"icd_09","1981","65-74","female","white","vehicle","1056","8.09709e+006"
"icd_09","1981","65-74","male","black","vehicle","235","572173"
"icd_09","1981","65-74","male","other","vehicle","38","101372"
"icd_09","1981","65-74","male","white","vehicle","1589","6.21568e+006"
"icd_09","1981","75-84","female","black","vehicle","45","376214"
"icd_09","1981","75-84","female","other","vehicle","12","48856"
"icd_09","1981","75-84","female","white","vehicle","808","4.59838e+006"
"icd_09","1981","75-84","male","black","vehicle","104","234990"
"icd_09","1981","75-84","male","other","vehicle","16","41975"
"icd_09","1981","75-84","male","white","vehicle","1139","2.68134e+006"
"icd_09","1981","85+","female","black","vehicle","7","112631"
"icd_09","1981","85+","female","other","vehicle","3","13579"
"icd_09","1981","85+","female","white","vehicle","209","1.52243e+006"
"icd_09","1981","85+","male","black","vehicle","18","55547"
"icd_09","1981","85+","male","other","vehicle","3","8270"
"icd_09","1981","85+","male","white","vehicle","336","636715"
"icd_09","1982","1","female","black","vehicle","13","279690"
"icd_09","1982","1","female","other","vehicle","5","61931"
"icd_09","1982","1","female","white","vehicle","74","1.45324e+006"
"icd_09","1982","1","male","black","vehicle","15","288816"
"icd_09","1982","1","male","other","vehicle","9","65283"
"icd_09","1982","1","male","white","vehicle","85","1.53158e+006"
"icd_09","1982","1-4","female","black","vehicle","67","1.01384e+006"
"icd_09","1982","1-4","female","other","vehicle","14","225768"
"icd_09","1982","1-4","female","white","vehicle","301","5.39893e+006"
"icd_09","1982","1-4","male","black","vehicle","101","1.0315e+006"
"icd_09","1982","1-4","male","other","vehicle","16","230922"
"icd_09","1982","1-4","male","white","vehicle","367","5.68329e+006"
"icd_09","1982","10-14","female","black","vehicle","51","1.33126e+006"
"icd_09","1982","10-14","female","other","vehicle","8","268918"
"icd_09","1982","10-14","female","white","vehicle","371","7.26706e+006"
"icd_09","1982","10-14","male","black","vehicle","87","1.35257e+006"
"icd_09","1982","10-14","male","other","vehicle","18","282081"
"icd_09","1982","10-14","male","white","vehicle","696","7.64269e+006"
"icd_09","1982","15-19","female","black","vehicle","112","1.4577e+006"
"icd_09","1982","15-19","female","other","vehicle","43","264175"
"icd_09","1982","15-19","female","white","vehicle","1648","8.08666e+006"
"icd_09","1982","15-19","male","black","vehicle","301","1.46094e+006"
"icd_09","1982","15-19","male","other","vehicle","95","287475"
"icd_09","1982","15-19","male","white","vehicle","4637","8.40474e+006"
"icd_09","1982","20-24","female","black","vehicle","117","1.46898e+006"
"icd_09","1982","20-24","female","other","vehicle","60","289368"
"icd_09","1982","20-24","female","white","vehicle","1558","9.04641e+006"
"icd_09","1982","20-24","male","black","vehicle","525","1.3549e+006"
"icd_09","1982","20-24","male","other","vehicle","124","295075"
"icd_09","1982","20-24","male","white","vehicle","5878","9.22741e+006"
"icd_09","1982","25-34","female","black","vehicle","219","2.49783e+006"
"icd_09","1982","25-34","female","other","vehicle","73","647907"
"icd_09","1982","25-34","female","white","vehicle","1754","1.66765e+007"
"icd_09","1982","25-34","male","black","vehicle","802","2.18564e+006"
"icd_09","1982","25-34","male","other","vehicle","161","585742"
"icd_09","1982","25-34","male","white","vehicle","6349","1.68237e+007"
"icd_09","1982","35-44","female","black","vehicle","124","1.60058e+006"
"icd_09","1982","35-44","female","other","vehicle","52","432572"
"icd_09","1982","35-44","female","white","vehicle","1061","1.22311e+007"
"icd_09","1982","35-44","male","black","vehicle","448","1.33669e+006"
"icd_09","1982","35-44","male","other","vehicle","88","398626"
"icd_09","1982","35-44","male","white","vehicle","3112","1.20307e+007"
"icd_09","1982","45-54","female","black","vehicle","90","1.26449e+006"
"icd_09","1982","45-54","female","other","vehicle","33","283796"
"icd_09","1982","45-54","female","white","vehicle","843","1.00083e+007"
"icd_09","1982","45-54","male","black","vehicle","341","1.03529e+006"
"icd_09","1982","45-54","male","other","vehicle","60","250653"
"icd_09","1982","45-54","male","white","vehicle","2079","9.58279e+006"
"icd_09","1982","5-9","female","black","vehicle","87","1.20059e+006"
"icd_09","1982","5-9","female","other","vehicle","6","257411"
"icd_09","1982","5-9","female","white","vehicle","292","6.33321e+006"
"icd_09","1982","5-9","male","black","vehicle","129","1.22299e+006"
"icd_09","1982","5-9","male","other","vehicle","13","266298"
"icd_09","1982","5-9","male","white","vehicle","463","6.67746e+006"
"icd_09","1982","55-64","female","black","vehicle","84","1.09037e+006"
"icd_09","1982","55-64","female","other","vehicle","26","204597"
"icd_09","1982","55-64","female","white","vehicle","959","1.04274e+007"
"icd_09","1982","55-64","male","black","vehicle","274","871520"
"icd_09","1982","55-64","male","other","vehicle","57","174338"
"icd_09","1982","55-64","male","white","vehicle","1876","9.26171e+006"
"icd_09","1982","65-74","female","black","vehicle","71","805162"
"icd_09","1982","65-74","female","other","vehicle","24","121066"
"icd_09","1982","65-74","female","white","vehicle","1018","8.21892e+006"
"icd_09","1982","65-74","male","black","vehicle","191","575871"
"icd_09","1982","65-74","male","other","vehicle","39","107250"
"icd_09","1982","65-74","male","white","vehicle","1411","6.31963e+006"
"icd_09","1982","75-84","female","black","vehicle","34","389855"
"icd_09","1982","75-84","female","other","vehicle","6","52169"
"icd_09","1982","75-84","female","white","vehicle","799","4.72225e+006"
